"","","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","","",""
"","","","","","","","","","","","","RUN DATE:","2/26/2009"
"","","","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","","","","RUN TIME:","11:36:13AM"
"","","","","","","","","Office of the Registrar","","","","",""
"","SUBJECT: CLASSICS (244)","","","","","","","","","","","",""
"TERM:","1094","","","","","","","","","","","",""
"","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"A1
 699
IND","003","1","-","","","","","","1","0003213517","WILLIAM AYLWARD","",""
"A1
 704
LEC","001","1","08:50 - 09:40","M","W","F","0544 L160","2","0","0002602168","NICHOLAS CAHILL","",""
"","","","","","","","","","","","","PAGE NUMBER:
2","OF
2"
