"","","SUBJECT: BIOSTATISTICS AND MEDICAL INFORMATICS (210)","","","","","","","","","","","",""
"","","TERM:","1094","","","","","","","","","","",""
"","","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","BIOSTATISTICS AND MEDICAL INFORMATICS","","","","","","","","","","","","",""
"AHH","542","LEC","001","1","16:45 - 19:00","T","R","","","1480 1345","22","18","0000207204","KYUNG-MANN KIM"
"A1","776","LEC","001","1","09:30 - 10:45","T","R","","","0408 3534","13","4","0000993195","MARK CRAVEN"
"A1","915","SEM","001","1","16:00 - 17:00","T","","","","0082 1111","22","4","0003234420","GEORGE PHILLIPS"
"A1","915","SEM","001","1","16:00 - 17:00","T","","","","0082 1111","22","4","0002601277","JUDE SHAVLIK"
"A1","915","SEM","001","1","16:00 - 17:00","T","","","","0082 1111","22","4","0003483968","LOUISE PAPE"
"A1","915","SEM","001","1","16:00 - 17:00","T","","","","0082 1111","22","4","0003675576","JULIE MITCHELL"
"014","918","LEC","005","1","06:00 - 17:00","M
T","W R","F","S","","18","0","0003772494","ROGER SLATER"
