"","","SUBJECT: ART DEPARTMENT (168)","","","","","","","","","","","",""
"","","TERM:","1094","","","","","","","","","","",""
"","","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"A1","356","LAB","002","1","13:20 - 15:50","","T","","R","0469 6441","","11","0000860729","JIM ESCALANTE"
"A1","366","LAB","001","1","14:30 - 15:45","","T","","R","0545 4044","12","4","0004163627","GREGORY HOFMANN"
"A1","366","LAB","002","1","16:00 - 17:15","","T","","R","0545 4044","10","2","0003425675","MATTHEW ALBRECHT"
"A1","372","LEC","001","1","11:00 - 12:15","","T","","R","0545 4032","16","7","0002601552","JOSEPH VARGA"
"A1","376","LAB","001","1","13:20 - 15:50","","T","","R","0469 6265","","11","0000922322","THOMAS JONES"
"A1","412","LAB","001","1","13:20 - 15:50","","T","","R","0469 6221","21","3","0004232087","FREDERICK STONEHOUSE"
"A1","412","LAB","002","1","16:30 - 19:00","","T","","R","0469 6221","23","1","0004232087","FREDERICK STONEHOUSE"
"A1","414","LAB","001","1","16:30 - 19:00","","T","","R","0220 1065","","5","0000686272","PETER FLANARY"
"A1","418","LAB","001","1","08:50 - 11:20","","T","","R","0469 6321","","5","0002602009","DOUGLAS ROSENBERG"
"A1","420","LAB","001","1","11:00 - 12:50","","T","","R","0032 B137","14","4","0002601394","JOSEPH KOYKKAR"
"A1","422","LAB","001","1","13:20 - 15:50","","T","","R","0469 7101","15","4","0003792584","TERESA GETTY"
"A1","422","LAB","002","1","13:20 - 15:50","M","","W","","0469 7101","15","1","0004296670","TRENT MILLER"
"A1","428","LAB","001","1","16:30 - 19:00","M","","W","","0153 0356","14","11","0000989985","DAVID SERAFY-COX"
"A1","430","LAB","001","1","13:20 - 15:10","","T","","R","0032 B137","5","2","0002601394","JOSEPH KOYKKAR"
"A1","448","LAB","001","1","18:30 - 21:00","","T","","R","0469 6651","","10","0002600570","JACK DAMER"
"A1","448","LAB","003","1","13:20 - 15:50","","","W","","0469 6265","19","5","0000198528","ARISTOTLE GEORGIADES"
"A1","448","LAB","003","1","13:20 - 15:50","","","W","","0469 6265","19","5","0000626981","JANET SILBERNAGEL"
"A1","448","LAB","004","1","13:20 - 14:50","","T","","R","0408 1227","11","3","0002602009","DOUGLAS ROSENBERG"
"A1","448","LAB","005","1","08:50 - 11:20","","T","","R","0469 6451","","7","0000860729","JIM ESCALANTE"
"A1","448","LAB","006","2","13:20 - 15:50","","","W","","0469 6421","","6","0003919940","STEPHEN HILYARD"
"A1","448","LAB","006","1","13:20 - 15:50","M","","","","0469 6265","","6","0003919940","STEPHEN HILYARD"
"A1","448","LAB","007","1","08:50 - 11:20","","","","R","0469 6127","","9","0000296634","LESLEE NELSON"
"A1","452","LAB","001","1","08:50 - 11:20","","T","","R","0469 7101","8","6","0002601850","TIMOTHY SOLIEN"
"A1","454","LAB","001","1","16:30 - 19:00","","T","","R","0220 1036","","6","0002600795","STEVEN FEREN"
"A1","458","LAB","001","1","08:50 - 11:20","M","","W","","0469 6431","","10","0000412406","DENNIS MILLER"
"A1","476","LAB","001","1","08:50 - 11:20","","T","","R","0469 6265","13","6","0000922322","THOMAS JONES"
"A1","506","LAB","001","1","08:50 - 11:20","M","","W","","0469 6561","15","0","0003374762","JOHN HITCHCOCK"
"A1","508","LEC","001","1","17:40 - 18:35","","T","","","0154 0204","","98","0000253246","MICHAEL VELLIQUETTE"
"A1","512","LAB","001","1","13:20 - 15:50","","T","","R","0469 6221","21","2","0004232087","FREDERICK STONEHOUSE"
"A1","512","LAB","002","1","16:30 - 19:00","","T","","R","0469 6221","23","4","0004232087","FREDERICK STONEHOUSE"
"A1","514","LAB","001","1","13:20 - 15:50","","T","","R","0469 7451","3","1","0000743146","TRUMAN LOWE"
"A1","518","LAB","001","1","16:30 - 19:00","","T","","R","0469 6321","16","9","0000249049","ROSEMARY BODOLAY"
"A1","522","LAB","001","1","13:20 - 15:50","","T","","R","0469 7101","15","3","0003792584","TERESA GETTY"
