"","","SUBJECT: MEDIEVAL STUDIES (633)","","","","","","","","","","","","",""
"","","TERM:","1174","","","","","","","","","","","",""
"","","","","","","","","","","","Facil ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","MEDIEVAL STUDIES","","","","","","","","","","","","","",""
"A1","345","LEC","001","1","14:30 - 15:45","","T","","R","","0482 0387","23","3","0000886751","SCOTT MELLOR"
"A1","346","LEC","001","1","11:00 - 11:50","M","","W","","F","0482 1351","9","1","0001046871","TODD AMBELANG"
"A1","408","LEC","001","1","09:30 - 10:45","","T","","R","","0482 0478","3","0","0003336265","KIRSTEN WOLF"
"A1","427","LEC","001","1","11:00 - 12:15","","T","","R","","0469 2637","26","4","0001625710","JORDAN ZWECK"
"A1","504","LEC","001","1","11:00 - 12:15","M","","W","","","0057 3425","13","1","0000421414","IVY CORFIS"
"A1","541","LEC","001","1","09:55 - 10:45","M","","W","","F","0482 0394","11","0","0000617825","LUIS TEJEDO-HERRERO"
"A1","651","LEC","001","1","09:30 - 10:45","","T","","R","","0482 0395","6","0","0002600533","SALVATORE CALOMINO"
"A1","755","LEC","001","1","13:00 - 14:15","M","","W","","","0482 0482","10","0","0002601910","ROBERT HOWELL"
