"","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","",""
"","","","","","","","","","RUN DATE:","","10/16/2006"
"","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","RUN TIME:","","9:59:17AM"
"","","","","","","Office of the Registrar","","","","",""
"","","SUBJECT: SOCIOLOGY (900)","","","","","","","","",""
"","","TERM:","1072","","","","","","","",""
"","","","","","","FACILITY_ID
COMB_ENRL
ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","","",""
"A1","999","IND","082","1","-","1","0000346827","ERMAKOFF,IVAN","","",""
"A1","999","IND","091","1","-","1","0002600277","ZEITLIN,JONATHAN H","","",""
"A1","999","IND","094","1","-","1","0000503780","SEIDMAN,GAY W","","",""
"","","","","","","","","PAGE NUMBER:","11","OF","11"
