"","","SUBJECT: EAST ASIAN AREA STUDIES (298)","","","","","","","","","","","","",""
"","","TERM:","1072","","","","","","","","","","","",""
"","","","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","EAST ASIAN AREA STUDIES","","","","","","","","","","","","","",""
"A1","222","LEC","001","1","13:20 - 14:10","M","","W","","F","0056 0022","101","67","0000721961","MILLER,RICHARD CHRISTOPHER"
"A1","300","LEC","001","1","13:00 - 15:00","","T","W","","","0482 0391","14","0","0003040542","HUANG,XINCUN"
"A1","300","LEC","002","1","11:00 - 11:50","M","","W","","F","0056 0023","15","10","0003465173","CHO,SOOKYUNG"
"A1","300","LEC","003","1","12:05 - 12:55","M","","W","","F","0056 0216","11","3","0001418841","CHOI,YOUNG-IN"
"A1","300","LEC","004","1","14:30 - 15:45","M","","W","","","0046 5231","37","29","0004256457","KIM,TAIK K"
"A1","300","LEC","005","1","13:00 - 14:15","","T","","R","","0482 0494","35","8","0004256457","KIM,TAIK K"
"A1","301","LEC","001","1","14:30 - 15:45","","T","","R","","0482 0494","","42","0001501926","KIM,PIL HO"
