"","","SUBJECT: MEDICAL SCIENCES - MEDICAL SCHOOL (622)","","","","","","","","","","",""
"","","TERM:","1072","","","","","","","","","",""
"","","","","","","","","","","FACILITY_ID","COMB_ENRL
ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","MEDICAL SCIENCES - MEDICAL SCHOOL","","","","","","","","","","","",""
"051","703","LEC","062","1","-","","","","","","167","0000902446","NORBACK,DIANE HAGEMAN"
"043","706","LEC","044","1","-","","","","","","168","0004160158","KEEVIL,JONATHAN G"
"053","715","LEC","001","1","-","","","","","","167","0002600120","THET,LYN AUNG"
"00A","717","LEC","001","1","10:00 - 12:00","","T","R","","","167","0000683453","RUOHO,ARNOLD EINO R"
"A1","719","SEM","001","1","15:00 - 17:30","M","","","","0450 6225","6
1","0002600367","LADINSKY,JUDITH L"
"035","721","LEC","035","1","-","","","","","","171","0000333927","KHUNTIA,DEEPAK"
"A1","735","LAB","001","1","17:30 - 19:00","","","R","","","25","0000902256","ALONSO,ARACELI"
"A1","800","LEC","001","1","06:00 - 17:00","M","T","W R","F","S","151","0000766552","ZAKOWSKI,LAURA JEAN"
"00A","806","LEC","001","1","06:00 - 17:00","M","T","W R","F","S","162","0002601054","SEIBERT,CHRISTINE S"
