"","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","",""
"","","","","","","","","","RUN DATE:","10/10/2014"
"","","","","","","University of Wisconsin-Madison","","","",""
"","","","","","","","","","RUN TIME:","1:47:32PM"
"","","","","","","Office of the Registrar","","","",""
"","","SUBJECT: PEDIATRICS (708)","","","","","","","",""
"","","TERM:","1152","","","","","","",""
"","","","","","","FACILITY_ID
COMB_ENRL
ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"A1","990","IND","203","1","-","1","0004917067","BIKASH PATTNAIK","",""
"","","","","","","","","","PAGE NUMBER:
3","OF
3"
