"","","SUBJECT: ENGINEERING PROFESSIONAL DEVELOPMENT (348)","","","","","","","","","",""
"","","TERM:","1152","","","","","","","","",""
"","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"A1","660","LEC","001","1","-","","","ONLINE","","8","0000559266","PATRICK EAGAN"
"A1","660","LEC","003","1","-","","","ONLINE","","12","0000559266","PATRICK EAGAN"
"A1","669","DIS","003","1","-","","","ONLINE","","4","0005439652","LEE DEBAILLIE"
"A1","690","LEC","002","1","19:00 - 20:30","W","","0481 M1051","","14","0000157057","STEVEN ZWICKEL"
"A1","690","LEC","003","1","10:00 - 12:00","","F","0082 1360","10","9","0001076688","MICHEL WATTIAUX"
"A1","690","LEC","013","1","-","","","ONLINE","","7","0000713961","PHILIP O LEARY"
"KEE","690","LEC","012","1","-","","","","","4","0002601565","LAURA GROSSENBACHER"
"A1","699","IND","014","1","-","","","","","2","0005439652","LEE DEBAILLIE"
