"","","SUBJECT: JEWISH STUDIES (510)","","","","","","","","","","",""
"","","TERM:","1152","","","","","","","","","",""
"","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"A1","356","LEC","001","1","09:55 - 10:45","M","W","F","0482 0575","9","0","0002601194","RACHEL BRENNER"
"A1","367","LEC","001","1","13:00 - 14:15","T","R","","0056 0222","17","8","0004614104","PHILIP HOLLANDER"
"A1","401","LEC","001","1","11:00 - 11:50","M","W","F","0482 0575","5","2","0002601194","RACHEL BRENNER"
"A1","513","LEC","001","2","08:50 - 10:45","","R","","0482 1351","6","0","0000934309","RONALD TROXEL"
"A1","513","LEC","001","1","08:50 - 09:40","T","","","0482 1351","6","0","0000934309","RONALD TROXEL"
"A1","665","LEC","001","1","09:30 - 10:45","T","R","","0408 2239","25","3","0004167941","NADAV SHELEF"
"A1","699","IND","002","1","-","","","","","","1","0003039915","MICHA BERNARD-DONALS"
"A1","699","IND","004","1","-","","","","","","1","0001322480","SIMONE SCHWEBER"
