"","","SUBJECT: ITALIAN (FRENCH AND ITALIAN) (508)","","","","","","","","",""
"","","TERM:","1132","","","","","","","",""
"","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"A1","799","IND","004","1","-","","","","1","0000680398","GRAZIA MENECHELLA"
"A1","799","IND","007","1","-","","","","1","0003213526","ERNESTO LIVORNI"
"A1","821","LEC","001","1","14:25 - 15:15","M","0482 0579","6","6","0004762542","TIZIANA SERAFINI"
"A1","951","LEC","001","1","16:00 - 18:00","T","0482 0478","","15","0004616865","JELENA TODOROVIC"
"A1","990","IND","002","1","-","","","","1","0002601080","THOMAS CRAVENS"
"A1","990","IND","004","1","-","","","","3","0000680398","GRAZIA MENECHELLA"
"A1","990","IND","007","1","-","","","","3","0003213526","ERNESTO LIVORNI"
"A1","990","IND","009","1","-","","","","2","0004193311","KRISTIN PHILLIPS COURT"
