"","","","","","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","","",""
"","","","","","","","","","","","","","","RUN DATE:","","10/12/2012"
"","","","","","","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","","","","","","RUN TIME:","","4:16:33PM"
"","","","","","","","","","","","Office of the Registrar","","","","",""
"","","SUBJECT: REHABILITATION MEDICINE (840)","","","","","","","","","","","","","",""
"","","TERM:","1132","","","","","","","","","","","","",""
"","","","","","","","","","","FACILITY_ID","COMB_ENRL
ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","","",""
"","REHABILITATION MEDICINE","","","","","","","","","","","","","","",""
"013","920","FLD","004","1","06:00 - 17:00","M","T","W R","F","S","1","0002601203","KEITH SPERLING","","",""
"016","920","FLD","007","1","06:00 - 17:00","M","T","W R","F","S","1","0002601203","KEITH SPERLING","","",""
"021","920","FLD","012","1","06:00 - 17:00","M","T","W R","F","S","1","0002601203","KEITH SPERLING","","",""
"040","920","FLD","041","1","06:00 - 17:00","M","T","W R","F","S","2","0002601203","KEITH SPERLING","","",""
"","","","","","","","","","","","","","PAGE NUMBER:","1","OF","1"
