"","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","",""
"","","","","","","","","","RUN DATE:","","10/12/2012"
"","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","RUN TIME:","","4:16:33PM"
"","","","","","","Office of the Registrar","","","","",""
"","","SUBJECT: LAW (528)","","","","","","","","",""
"","","TERM:","1132","","","","","","","",""
"","","","","","","FACILITY_ID
COMB_ENRL
ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","","",""
"A1","991","IND","039","1","-","1","0000339112","JULIE MEAD","","",""
"A1","991","IND","044","1","-","8","0002601253","WILLIAM WHITFORD","","",""
"A1","991","IND","097","1","-","1","0004540140","BRAD SNYDER","","",""
"","","","","","","","","PAGE NUMBER:","7","OF","7"
