"TERM:  1252","","","","","","","","","","","","","","",""
"COLLEGE:  L&S","","","","","","","","","","","","","","",""
"SUBJECT:  INTERDISCIPLINARY COURSES (L & S) (502)","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time
M","T
W","R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","ENRN","TOT","",""
"A1","250","SEM","002","1","17:30 - 18:30","W","","","","","0482 0395","18","18","0004194820","P / HANNAH BAILEY"
"A1","250","SEM","003","1","17:30 - 18:30","W","","","","","0482 0475","17","17","0004194820","P / HANNAH BAILEY"
"A1","250","SEM","004","1","17:30 - 18:30","W","","","","","0482 0479","18","18","0004194820","P / HANNAH BAILEY"
"A1","250","SEM","005","1","17:30 - 18:30","W","","","","","0482 0482","17","17","0004194820","P / HANNAH BAILEY"
"A1","250","SEM","006","1","17:30 - 18:30","W","","","","","0482 0483","17","17","0004194820","P / HANNAH BAILEY"
"A1","250","SEM","007","1","17:30 - 18:30","W","","","","","0482 0487","16","16","0004194820","P / HANNAH BAILEY"
"A1","250","SEM","008","1","17:30 - 18:30","W","","","","","0482 0490","17","17","0004194820","P / HANNAH BAILEY"
"A1","250","SEM","009","1","17:30 - 18:30","W","","","","","0482 0491","16","16","0004194820","P / HANNAH BAILEY"
"A1","257","LEC","001","1","17:00 - 19:00","","R","","","","0567 1110","","5","0002602070","P / SUSAN BRANTLY"
"A1","260","FLD","001","1","-","","","","","","ONLINE","","55","0005813712","P / ISMAIL EL-HASSAN"
"A1","260","FLD","001","1","-","","","","","","ONLINE","","55","0005511732","S / JONATHAN JIBSON"
"A1","315","SEM","001","1","16:30 - 18:30
M","","","","","","0469 2261","","10","0004194820","P / HANNAH BAILEY"
"OAH","601","LEC","001","1","-","","","","","","ONLINE","","7","0001265677","P / GREG DOWNEY"
"OIH","602","LEC","001","1","-","","","","","","ONLINE","","7","0001265677","P / GREG DOWNEY"
