"COLLEGE:  L&S","","","","","","","","","","","","","","","",""
"SUBJECT:  ZOOLOGY (970)","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M
T","W","R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","","ENRN","TOT","",""
"A1","699","IND","048","1","-","","","","","","","","","2","0006317967","P / JESSE WEBER"
"A1","699","IND","063","1","-","","","","","","","","","3","0000479537","P / MARY HALLORAN"
"A1","699","IND","064","1","-","","","","","","","","","1","0000105156","P / CAROL LEE"
"A1","699","IND","066","1","-","","","","","","","","","4","0000844283","P / JAKE VANDER ZANDEN"
"A1","699","IND","068","1","-","","","","","","","","","1","0003437424","P / LAUREN RITERS"
"A1","699","IND","085","1","-","","","","","","","","","7","0005185769","P / SCOTT HARTMAN"
"A1","699","IND","116","1","-","","","","","","","","","1","0004531498","P / TONY GOLDBERG"
"A1","750","SEM","001","4","17:30 - 19:30","","W","","","","","0483 0210","15","12","0003636462","P / CLAUDIO GRATTON"
"A1","750","SEM","001","4","17:30 - 19:30","","W","","","","","0483 0210","15","12","0003771200","P / OLAF JENSEN"
"A1","750","SEM","001","4","17:30 - 19:30","","W","","","","","0483 0210","15","12","0002600508","P / EMILY STANLEY"
"A1","799","IND","020","1","-","","","","","","","","","1","0001558719","P / LAURA MONAHAN"
"A1","800","LEC","001","1","11:00 - 12:15","T","","R","","","","0402 0119","18","3","0006317967","P / JESSE WEBER"
"A1","800","LEC","002","1","13:00 - 15:00","","","R","","","","0053 0350","5","0","0000844283","P / JAKE VANDER ZANDEN"
"A1","800","LEC","002","1","13:00 - 15:00","","","R","","","","0053 0350","5","0","0003803143","P / JACK WILLIAMS"
"A1","800","LEC","002","1","13:00 - 15:00","","","R","","","","0053 0350","5","0","0004441790","P / KENNETH CAMERON"
"A1","820","SEM","001","2","16:00 - 17:45","T","","","","","","0082 1408","13","1","0006236953","P / NATHANIEL SHARP"
"A1","820","SEM","001","2","16:00 - 17:45","T","","","","","","0082 1408","13","1","0003338167","P / DAVID BAUM"
"A1","911","SEM","001","6","12:00 - 13:00","","W","","","","","0403 0102","21","19","0000844283","P / JAKE VANDER ZANDEN"
"A1","911","SEM","001","6","12:00 - 13:00","","W","","","","","0403 0102","21","19","0002600508","P / EMILY STANLEY"
"A1","911","SEM","001","6","12:00 - 13:00","","W","","","","","0403 0102","21","19","0006316145","P / GRACE WILKINSON"
"A1","911","SEM","001","6","12:00 - 13:00","","W","","","","","0403 0102","21","19","0006089979","P / HILARY DUGAN"
"A1","911","SEM","001","6","12:00 - 13:00","","W","","","","","0403 0102","21","19","0003771200","P / OLAF JENSEN"
"A1","953","SEM","001","1","09:30 - 10:45","","","R","","","","0054 0158","17","7","0002600338","P / MONICA TURNER"
"A1","954","SEM","001","3","15:00 - 15:50","","","R","","","","0082 1111","29","0","0004914974","P / LAURA HERNANDEZ"
"A1","955","SEM","001","1","13:20 - 14:10","","W","","","","","0483 0210","","16","0000844283","P / JAKE VANDER ZANDEN"
"A1","956","SEM","001","1","16:30 - 17:45","M","","","","","","0054 0158","","5","0002601856","P / ANTHONY IVES"
"A1","957","SEM","001","1","16:00 - 16:50","T","","","","","","0054 0158","","2","0000105156","P / CAROL LEE"
"A1","990","IND","005","1","-","","","","","","","","","2","0004119922","P / AARON RAGSDALE"
"A1","990","IND","006","1","-","","","","","","","","","3","0006089979","P / HILARY DUGAN"
