"TERM:  1252","","","","","","","","","","","","","","","",""
"COLLEGE:  L&S","","","","","","","","","","","","","","","",""
"SUBJECT:  HISTORY (448)","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","COMB 
ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M","T","W","R","F","S","X","FACILITY","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","","","ENRN
TOT","",""
"A1","303","DIS","302","1","09:55 - 10:45","","T","","","","","","0469 2631","18","0006456335","P / LUKE STURM"
"A1","303","DIS","303","1","12:05 - 12:55","","T","","","","","","0469 2631","18","0006456335","P / LUKE STURM"
"A1","303","DIS","304","1","13:20 - 14:10","","T","","","","","","0469 2125","19","0006456335","P / LUKE STURM"
"A1","303","DIS","333","1","-","","","","","","","","","17","0005214202","P / CLAIRE TAYLOR"
"A1","328","LEC","001","1","14:30 - 15:45","","T","","R","","","","0469 1101","24
6","0004953505","P / RICHARD KEYSER"
"A1","337","LEC","001","1","13:20 - 15:15","M","","","","","","","0400 L173","17
16","0000636831","P / JOSEPH DENNIS"
"A1","345","LEC","001","1","09:55 - 10:45","M","","W","","","","","0469 1121","92","0000544405","P / JOHN HALL"
"A1","345","DIS","301","1","11:00 - 11:50","M","","","","","","","0469 2631","19","0006454390","P / DAVID HICE"
"A1","345","DIS","302","1","12:05 - 12:55","M","","","","","","","0469 2125","16","0006454390","P / DAVID HICE"
"A1","345","DIS","303","1","08:50 - 09:40","","T","","","","","","0469 2101","5","0006454390","P / DAVID HICE"
"A1","345","DIS","304","1","09:55 - 10:45","","T","","","","","","0469 2619","17","0006454390","P / DAVID HICE"
"A1","345","DIS","305","1","09:55 - 10:45","","","","","F","","","0469 2131","17","0000544405","P / JOHN HALL"
"A1","345","DIS","333","1","-","","","","","","","","","18","0000544405","P / JOHN HALL"
"A1","348","LEC","001","1","16:00 - 17:15","M","","W","","","","","0469 1651","30","0006586824","P / EMMA KUBY"
"A1","350","LEC","001","1","-","","","","","","","","ONLINE","124","0004957942","P / DANIEL USSISHKIN"
"A1","350","DIS","301","1","15:30 - 16:20","","T","","","","","","ONLINE","15","0006087101","P / EZRA GERARD"
"A1","350","DIS","302","1","16:35 - 17:25","","T","","","","","","ONLINE","17","0006087101","P / EZRA GERARD"
"A1","350","DIS","303","1","15:30 - 16:20","","","W","","","","","ONLINE","19","0006087101","P / EZRA GERARD"
"A1","350","DIS","304","1","16:35 - 17:25","","","W","","","","","ONLINE","15","0006087101","P / EZRA GERARD"
"A1","350","DIS","333","1","-","","","","","","","","","58","0004957942","P / DANIEL USSISHKIN"
"A1","359","LEC","001","1","16:00 - 17:15","M","","W","","","","","0469 1131","54","0002600624","P / LAIRD BOSWELL"
"A1","375","LEC","001","1","14:30 - 15:45","","T","","R","","","","0469 1121","91
82","0002600071","P / ALFRED MCCOY"
"A1","375","DIS","301","1","16:35 - 17:25","","T","","","","","","0469 2101","18
16","0006550784","P / ETHAN MORELAND"
"A1","375","DIS","302","1","08:50 - 09:40","","","W","","","","","0469 2101","16
13","0006550784","P / ETHAN MORELAND"
"A1","375","DIS","303","1","09:55 - 10:45","","","W","","","","","0469 2619","16
14","0006550784","P / ETHAN MORELAND"
"A1","375","DIS","304","1","11:00 - 11:50","","","W","","","","","0469 2125","17
15","0006550784","P / ETHAN MORELAND"
"A1","375","DIS","333","1","-","","","","","","","","","24
24","0002600071","P / ALFRED MCCOY"
"A1","401","SEM","001","1","13:20 - 15:15","","","","R","","","","0469 5257","14","0000213903","P / LESLIE BELLAIS"
"A1","412","LEC","001","2","09:55 - 10:45","M","","W","","","","","0400 L196","100
28","0005794151","P / WALTER STERN"
