"","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","",""
"","","","","","","","","","RUN DATE:","8/12/2013"
"","","","","","","University of Wisconsin-Madison","","","",""
"","","","","","","","","","RUN TIME:","2:32:25PM"
"","","","","","","Office of the Registrar","","","",""
"","","SUBJECT: NURSING (692)","","","","","","","",""
"","","TERM:","1136","","","","","","",""
"","","","","","","FACILITY_ID
COMB_ENRL
ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"DHH","999","IND","038","1","-","2","0002600459","DIANE LAUVER","",""
"","","","","","","","","","PAGE NUMBER:
2","OF
2"
