"","","SUBJECT: PHYSICAL THERAPY (745)","","","","","","","","","","","",""
"","","TERM:","1136","","","","","","","","","","",""
"","","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"DHH","678","LEC","001","2","07:45 - 08:35","","","W","","0450 5275","","40","0004837084","EVAN NELSON"
"DHH","678","LEC","001","1","07:45 - 09:35","M","","","","0450 5275","","40","0000445039","KRISTINE HALLISY"
"DHH","678","LEC","001","2","07:45 - 08:35","","","W","","0450 5275","","40","0000445039","KRISTINE HALLISY"
"DHH","678","LAB","301","1","07:45 - 09:40","","T","","","0450 4150","","20","0000445039","KRISTINE HALLISY"
"DHH","678","LAB","301","1","07:45 - 09:40","","T","","","0450 4150","","20","0004837084","EVAN NELSON"
"DHH","678","LAB","302","1","09:55 - 11:50","","T","","","0450 4150","","20","0004837084","EVAN NELSON"
"DHH","678","LAB","302","1","09:55 - 11:50","","T","","","0450 4150","","20","0000445039","KRISTINE HALLISY"
"ZDD","701","FLD","001","1","07:00 - 17:00","M","T","W R","F","OFF CAMPUS","","39","0000787377","SUSAN WENKER"
"DJJ","702","FLD","001","1","07:00 - 17:00","M","T","W R","F","OFF CAMPUS","","40","0000787377","SUSAN WENKER"
"DHH","799","IND","004","1","-","","","","","","","1","0000739210","BRYAN HEIDERSCHEIT"
"EHH","799","IND","001","1","-","","","","","","","1","0000987822","LISA STEINKAMP"
