"","","SUBJECT: LIBRARY AND INFORMATION STUDIES (544)","","","","","","","","","","",""
"","","TERM:","1136","","","","","","","","","",""
"","","","","","","","","","","FACILITY_ID
COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","LIBRARY AND INFORMATION STUDIES","","","","","","","","","","","",""
"CAA","341","LEC","001","1","13:00 - 16:30","M","T","W R","F","0018 4246","8","0000235413","DOROTHEA SALO"
"DHH","620","LEC","001","1","-","","","","","ONLINE","18
18","0000201172","DEBRA SHAPIRO"
"DHH","620","LEC","002","1","-","","","","","ONLINE","4
4","0000201172","DEBRA SHAPIRO"
"ACC","640","LEC","001","1","-","","","","","","3","0003181416","MEREDITH LOWE"
"IEE","640","LEC","003","1","-","","","","","","6","0000657448","MICHELE BESANT"
"EHH","755","LEC","001","1","09:00 - 11:30","M","","W","","0018 4191F","6","0004715708","MEI ZHANG"
"DHH","847","LEC","001","1","-","","","","","ONLINE","6","0004425125","CRYSTLE MARTIN"
"DHH","847","LEC","002","1","-","","","","","ONLINE","9","0004425125","CRYSTLE MARTIN"
"DHH","847","LEC","003","1","-","","","","","ONLINE","1","0004425125","CRYSTLE MARTIN"
"AHH","853","LEC","001","1","-","","","","","ONLINE","9","0000631438","MELISSA ADLER"
"AHH","853","LEC","002","1","-","","","","","ONLINE","5","0000631438","MELISSA ADLER"
"AAA","855","LEC","005","1","09:00 - 12:00","","T","W R","F","0018 4191F","15","0000760604","SARAH ROBERTS"
"AAA","855","LEC","008","1","09:00 - 12:00","","T","W R","F","0018 4191F","1","0000760604","SARAH ROBERTS"
"BAA","855","LEC","004","1","09:00 - 11:30","M","T","W R","F","0018 4191F","12","0000387921","PATRICIA LAWTON"
"BAA","855","LEC","004","1","09:00 - 11:30","M","T","W R","F","0018 4191F","12","0000810805","JENNIFER YOUNGER"
"FHH","855","LEC","001","1","-","","","","","ONLINE","8","0000235413","DOROTHEA SALO"
"FHH","855","LEC","002","1","-","","","","","ONLINE","4","0000235413","DOROTHEA SALO"
"FHH","855","LEC","003","1","-","","","","","ONLINE","2","0000235413","DOROTHEA SALO"
"CAA","875","LEC","002","1","09:00 - 11:30","M","T","W R","F","0018 4191F","8","0005108964","GREGORY PUTNAM"
"DHH","875","LEC","001","1","09:00 - 11:30","","T","R","","0018 4191F","11","0000229997","ALISON BRIDGER"
"DHH","990","IND","002","1","-","","","","","","1","0003113301","ETHELENE WHITMIRE"
"DHH","999","IND","012","1","-","","","","","","5","0004199073","ALLISON KAPLAN"
"DHH","999","IND","018","1","-","","","","","","1","0004199073","ALLISON KAPLAN"
