"","","SUBJECT: URBAN AND REGIONAL PLANNING (944)","","","","","","","","","","","",""
"","","TERM:","1136","","","","","","","","","","",""
"","","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","URBAN AND REGIONAL PLANNING","","","","","","","","","","","","",""
"ACC","306","LEC","001","1","09:00 - 12:00","M","T","W R","","0140 1100","46","4","0000875079","MICHAEL JOHNSON"
"HDD","449","LEC","001","2","13:10 - 14:00","","","","R","0469 1111","41","3","0002600346","HARVEY JACOBS"
"HDD","449","LEC","001","1","13:10 - 15:40","M","T","W","","0469 1111","41","3","0002600346","HARVEY JACOBS"
"HDD","449","DIS","301","1","14:10 - 15:40","","","","R","0469 2115","20","1","0005030647","CHLOE WARDROPPER"
"HDD","449","DIS","301","1","14:10 - 15:40","","","","R","0469 2115","20","1","0002600346","HARVEY JACOBS"
"HDD","449","DIS","302","1","14:10 - 15:40","","","","R","0469 2131","4","1","0002600346","HARVEY JACOBS"
"HDD","449","DIS","303","1","08:55 - 10:25","","","","R","0469 2241","8","0","0002600346","HARVEY JACOBS"
"HDD","449","DIS","303","1","08:55 - 10:25","","","","R","0469 2241","8","0","0005030647","CHLOE WARDROPPER"
"HDD","449","DIS","304","1","16:00 - 17:30","","","","R","0469 2115","9","1","0005030647","CHLOE WARDROPPER"
"HDD","449","DIS","304","1","16:00 - 17:30","","","","R","0469 2115","9","1","0002600346","HARVEY JACOBS"
"DHH","719","FLD","001","1","16:30 - 18:00","M","","","","0053 0110","8","1","0002601522","KENNETH POTTER"
"DHH","719","FLD","001","2","08:00 - 10:30","","","","R","0018 4279","8","1","0002601522","KENNETH POTTER"
"DHH","990","IND","001","1","-","","","","","","","1","0000536360","KURT PAULSEN"
"DHH","990","IND","018","1","-","","","","","","","1","0003987525","ALFONSO MORALES"
"DHH","999","IND","001","2","-","","","","","","","1","0000391348","KENNETH GENSKOW"
"DHH","999","IND","018","1","-","","","","","","","3","0003987525","ALFONSO MORALES"
