"","","SUBJECT: LANDSCAPE ARCHITECTURE (520)","","","","","","","","","",""
"","","TERM:","1136","","","","","","","","",""
"","","","","","","","","","FACILITY_ID
COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","LANDSCAPE ARCHITECTURE","","","","","","","","","","",""
"DHH","201","LEC","001","1","08:00 - 12:00","T","R","","0070 0025F","3","0003356405","JAMES STEINER"
"DHH","250","LEC","001","1","10:00 - 12:00","M","W","F","0070 0025F","5","0003356405","JAMES STEINER"
"DHH","399","IND","003","1","-","","","","","2","0002601878","SHAWN KELLY"
"DHH","699","IND","020","1","-","","","","","2","0003673278","SAMUEL DENNIS JR"
"DHH","990","IND","011","1","-","","","","","2","0000944218","JOHN HARRINGTON"
"DHH","990","IND","015","1","-","","","","","2","0000527759","EVELYN HOWELL"
"DHH","990","IND","020","1","-","","","","","2","0003673278","SAMUEL DENNIS JR"
