"TERM:  1212","","","","","","","","","","","","","","",""
"COLLEGE:  L&S","","","","","","","","","","","","","","",""
"SUBJECT:  COUNSELING PSYCHOLOGY (270)","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M","T","W","R","F
S","FACILITY
X","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","ENRN","TOT","",""
"A1","120","LEC","001","3","13:20 - 14:10","M","","W","","","ONLINE","147","26","0002600403","P / RICHARD DAVIDSON"
"A1","120","LEC","001","3","13:20 - 14:10","M","","W","","","ONLINE","147","26","0003074063","P / JOHN DUNNE"
"A1","120","DIS","301","3","08:50 - 09:40","","","","","F","ONLINE","25","1","0003576453","P / SCOTT ANDERSON"
"A1","120","DIS","302","3","09:55 - 10:45","","","","","F","ONLINE","25","7","0003576453","P / SCOTT ANDERSON"
"A1","120","DIS","303","3","11:00 - 11:50","","","","","F","ONLINE","25","4","0003576453","P / SCOTT ANDERSON"
"A1","120","DIS","304","3","08:50 - 09:40","","","","","F","0140 1100","23","5","0006321714","P / TAWNI TIDWELL"
"A1","120","DIS","305","3","09:55 - 10:45","","","","","F","ONLINE","25","4","0006321714","P / TAWNI TIDWELL"
"A1","120","DIS","306","3","11:00 - 11:50","","","","","F","ONLINE","24","5","0006323154","P / ANTHONY CHAMBERS"
