"COLLEGE:  L&S","","","","","","","","","","","","","","","",""
"SUBJECT:  LEGAL STUDIES (535)","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M
T","W","R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","","ENRN","TOT","",""
"A1","131","LEC","001","2","14:30 - 15:45","M","W","","","","","ONLINE","294","181","0003802020","P / RALPH GRUNEWALD"
"A1","131","DIS","301","2","08:50 - 09:40","T","","","","","","ONLINE","25","14","0006080188","P / NICOLE MORLEY"
"A1","131","DIS","302","2","09:55 - 10:45","T","","","","","","ONLINE","25","13","0006080188","P / NICOLE MORLEY"
"A1","131","DIS","303","2","11:00 - 11:50","T","","","","","","ONLINE","25","19","0006080188","P / NICOLE MORLEY"
"A1","131","DIS","304","2","12:05 - 12:55","T","","","","","","ONLINE","25","16","0006080188","P / NICOLE MORLEY"
"A1","131","DIS","305","2","13:20 - 14:10","T","","","","","","ONLINE","23","16","0006095493","P / DANIEL CRAIG"
"A1","131","DIS","306","2","14:25 - 15:15","T","","","","","","ONLINE","25","15","0006095493","P / DANIEL CRAIG"
"A1","131","DIS","307","2","15:30 - 16:20","T","","","","","","ONLINE","23","15","0006095493","P / DANIEL CRAIG"
"A1","131","DIS","308","2","16:35 - 17:25","T","","","","","","ONLINE","25","15","0006095493","P / DANIEL CRAIG"
"A1","131","DIS","309","2","07:45 - 08:35","","W","","","","","ONLINE","24","14","0005001449","P / HANNAH SCHWARTZ"
"A1","131","DIS","310","2","08:50 - 09:40","","W","","","","","ONLINE","24","10","0005001449","P / HANNAH SCHWARTZ"
"A1","131","DIS","311","2","09:55 - 10:45","","W","","","","","ONLINE","18","18","0005001449","P / HANNAH SCHWARTZ"
"A1","131","DIS","312","2","11:00 - 11:50","","W","","","","","ONLINE","26","15","0005001449","P / HANNAH SCHWARTZ"
"A1","131","DIS","399","2","-","","","","","","","","6","1","0003802020","P / RALPH GRUNEWALD"
"A1","203","LEC","001","2","-","","","","","","","ONLINE","36","11","0004461491","P / JORDAN ROSENBLUM"
"A1","203","DIS","301","2","-","","","","","","","ONLINE","18","6","0005898411","P / SHAI GOLDFARB COHEN"
"A1","203","DIS","302","2","-","","","","","","","ONLINE","12","3","0005898411","P / SHAI GOLDFARB COHEN"
"A1","203","DIS","303","2","-","","","","","","","ONLINE","6","2","0005898411","P / SHAI GOLDFARB COHEN"
"A1","217","LEC","001","2","-","","","","","","","ONLINE","64","43","0005618503","P / MELANIE MURCHISON"
"A1","261","LEC","001","1","-","","","","","","","ONLINE","66","49","0004953505","P / RICHARD KEYSER"
"A1","400","SEM","027","1","14:30 - 15:45","T","","R","","","","ONLINE","102","74","0000840786","S / ALAN RUBEL"
"A1","400","SEM","027","1","14:30 - 15:45","T","","R","","","","ONLINE","102","74","0005689485","P / SARAH FRANK"
"A1","400","SEM","028","1","14:30 - 15:45","T","","R","","","","0046 4308","","18","0000138311","P / ALEXANDRA HUNEEUS"
"A1","425","LEC","001","1","-","","","","","","","ONLINE","72","59","0005618503","P / MELANIE MURCHISON"
"A1","440","LEC","001","3","16:00 - 17:15","M","W","","","","","ONLINE","81","50","0004417047","P / MICHAEL LIGHT"
"A1","450","LEC","017","1","-","","","","","","","ONLINE","","59","0005348962","P / LINDSEY SCHWARTZ"
"A1","450","LEC","017","1","-","","","","","","","ONLINE","","59","0000840786","S / ALAN RUBEL"
"A1","450","LEC","029","1","13:00 - 14:15","T","","R","","","","ONLINE","","76","0000840786","S / ALAN RUBEL"
"A1","450","LEC","029","1","13:00 - 14:15","T","","R","","","","ONLINE","","76","0006033001","P / DAVID HOFISI"
