"TERM:  1212","","","","","","","","","","","","","","","",""
"COLLEGE:  L&S","","","","","","","","","","","","","","","",""
"SUBJECT:  AFRO-AMERICAN STUDIES (106)","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M","T
W","R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","","ENRN","TOT","",""
"A1","227","LEC","001","1","11:00 - 12:15","M","W","","","","","ONLINE","","31","0005473595","P / THULANI DAVIS"
"A1","231","LEC","001","1","09:55 - 10:45","","T","R","","","","ONLINE","","96","0004842017","P / CHRISTY CLARK-PUJARA"
"A1","231","DIS","301","1","16:35 - 17:25","","","R","","","","ONLINE","","27","0006185750","P / ANGELICA EUSEARY"
"A1","231","DIS","301","1","16:35 - 17:25","","","R","","","","ONLINE","","27","0004842017","P / CHRISTY CLARK-PUJARA"
"A1","231","DIS","302","1","17:40 - 18:30","","","R","","","","ONLINE","","26","0006185750","P / ANGELICA EUSEARY"
"A1","231","DIS","302","1","17:40 - 18:30","","","R","","","","ONLINE","","26","0004842017","P / CHRISTY CLARK-PUJARA"
"A1","231","DIS","303","1","11:00 - 11:50","","","","F","","","ONLINE","","18","0004842017","P / CHRISTY CLARK-PUJARA"
"A1","231","DIS","303","1","11:00 - 11:50","","","","F","","","ONLINE","","18","0006185750","P / ANGELICA EUSEARY"
"A1","231","DIS","304","1","09:55 - 10:45","","","","F","","","ONLINE","","25","0006185750","P / ANGELICA EUSEARY"
"A1","231","DIS","304","1","09:55 - 10:45","","","","F","","","ONLINE","","25","0004842017","P / CHRISTY CLARK-PUJARA"
"A1","242","LEC","001","1","13:00 - 14:15","","T","R","","","","ONLINE","62","20","0000330206","P / MELANIE HERZOG"
"A1","271","LEC","001","1","15:30 - 18:00","","W","","","","","ONLINE","","29","0002601030","P / CARL GRANT"
"A1","271","LEC","001","1","15:30 - 18:00","","W","","","","","ONLINE","","29","0004760349","P / BRITTANY JOHNSON"
"A1","272","LEC","001","1","11:00 - 12:15","","T","R","","","","ONLINE","","67","0000573312","P / ALEXANDER SHASHKO"
"A1","277","LEC","001","3","-","","","","","","","ONLINE","161","18","0001578092","P / NEIL KODESH"
"A1","277","DIS","301","3","13:20 - 14:10","","T","","","","","ONLINE","22","1","0005015919","P / MARTHA MYERS"
"A1","277","DIS","302","3","14:25 - 15:15","","T","","","","","ONLINE","22","3","0005913103","P / IRENE TOMBO"
"A1","277","DIS","303","3","17:40 - 18:30","","T","","","","","ONLINE","12","1","0005913103","P / IRENE TOMBO"
"A1","277","DIS","304","3","16:35 - 17:25","","T","","","","","ONLINE","14","1","0005913103","P / IRENE TOMBO"
"A1","277","DIS","305","3","11:00 - 11:50","","T","","","","","ONLINE","24","6","0005015919","P / MARTHA MYERS"
"A1","277","DIS","306","3","16:35 - 17:25","","W","","","","","ONLINE","15","1","0004441850","P / MARGUERITE HECKSCHER"
"A1","277","DIS","307","3","15:30 - 16:20","","W","","","","","ONLINE","13","3","0004441850","P / MARGUERITE HECKSCHER"
"A1","277","DIS","308","3","12:05 - 12:55","","W","","","","","ONLINE","20","2","0004441850","P / MARGUERITE HECKSCHER"
"A1","277","DIS","333","3","-","","","","","","","","19","0","0001578092","P / NEIL KODESH"
"A1","303","LEC","001","1","14:25 - 17:25","M","","","","","","ONLINE","","29","0005473595","P / THULANI DAVIS"
"A1","318","LEC","001","2","-","","","","","","","ONLINE","66","28","0004232086","P / CHRISTOPHER WALKER"
"A1","338","LEC","001","1","17:40 - 20:10","","W","","","","","ONLINE","","21","0000408564","P / SANDRA ADELL"
"A1","519","LEC","001","2","13:20 - 15:15","M","","","","","","ONLINE","20","6","0004761197","P / KEISHA LINDSAY"
"A1","628","LEC","001","2","11:00 - 12:15","","T","R","","","","ONLINE","18","14","0002600221","P / BRENDA PLUMMER"
