"TERM:  1212","","","","","","","","","","","","","","","",""
"COLLEGE:  BUS","","","","","","","","","","","","","","","",""
"SUBJECT:  REAL ESTATE AND URBAN LAND ECONOMICS (239)","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M","T","W
R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","","ENRN","TOT","",""
"A1","415","LEC","003","1","-","","","","","","","ONLINE","","44","0000778762","P / JOSEPH WALSH"
"A1","415","LEC","003","1","-","","","","","","","ONLINE","","44","0006239622","X / MARK SCHAER"
"A1","420","LEC","001","1","-","","","","","","","ONLINE","58","49","0006219707","P / DA LI"
"A1","420","LEC","001","1","-","","","","","","","ONLINE","58","49","0005333465","P / ASAD KHAN"
"A1","420","LEC","002","1","09:20 - 10:20","M","","","","","","ONLINE","46","22","0006218329","P / CONGYAN HAN"
"A1","420","LEC","002","1","09:20 - 10:20","M","","","","","","ONLINE","46","22","0006315771","P / LU HAN"
"A1","420","LEC","002","1","09:20 - 10:20","M","","","","","","ONLINE","46","22","0005904473","P / SHENGWEI GUO"
"A1","420","LEC","003","1","10:30 - 11:30","M","","","","","","ONLINE","54","47","0005904473","P / SHENGWEI GUO"
"A1","420","LEC","003","1","10:30 - 11:30","M","","","","","","ONLINE","54","47","0006218329","P / CONGYAN HAN"
"A1","420","LEC","003","1","10:30 - 11:30","M","","","","","","ONLINE","54","47","0006315771","P / LU HAN"
"A1","611","LEC","001","1","14:30 - 15:45","","","R","","","","ONLINE","22","18","0000810900","P / THOMAS LANDGRAF"
"ADD","631","LEC","001","1","-","","","","","","","ONLINE","","138","0000520440","P / ARIF QURESHI"
"EDD","632","LEC","001","1","-","","","","","","","ONLINE","","121","0000520440","P / ARIF QURESHI"
"A1","661","LEC","001","1","-","","","","","","","ONLINE","","45","0000520440","P / ARIF QURESHI"
"A1","710","LEC","001","1","13:00 - 14:15","M","","W","","","","0140 2080","","26","0000656087","P / WILLIAM CAMP"
"A1","710","LEC","001","1","13:00 - 14:15","M","","W","","","","0140 2080","","26","0006239932","X / EVAN GORDER"
"A1","715","LEC","001","1","14:30 - 15:45","","","R","","","","0140 2335","","15","0000778762","P / JOSEPH WALSH"
"A1","715","LEC","001","1","14:30 - 15:45","","","R","","","","0140 2335","","15","0006239622","S / MARK SCHAER"
"A1","720","LEC","001","1","11:00 - 12:15","","","R","","","","0140 2339","31","31","0000778762","P / JOSEPH WALSH"
"A1","750","LEC","001","1","-","","","","","","","ONLINE","","23","0000520440","P / ARIF QURESHI"
"A1","750","LEC","001","1","-","","","","","","","ONLINE","","23","0000138815","P / ROBERT SCHWARZ"
"A1","765","LEC","009","1","13:30 - 16:00","","","","F","","","ONLINE","","5","0004601634","P / ABDULLAH YAVAS"
"AHH","765","LEC","007","1","16:00 - 20:00","","T","","","","","0140 3335","","14","0000572375","P / MARK EPPLI"
"AHH","765","LEC","007","1","16:00 - 20:00","","T","","","","","0140 3335","","14","0004626125","P / MICHAEL BRENNAN"
"AHH","765","LEC","010","1","08:00 - 12:00","M","","","","","","0140 4349","","10","0000501827","P / TIMOTHY PIRE"
"IHH","765","LEC","008","1","-","","","","","","","ONLINE","","14","0000572375","P / MARK EPPLI"
"IHH","765","LEC","008","1","16:00 - 19:00","","","R","","","","0140 4151","","14","0004626125","P / MICHAEL BRENNAN"
"IHH","765","LEC","011","1","08:00 - 12:00","M","","","","","","0140 4349","","10","0000501827","P / TIMOTHY PIRE"
"A1","999","IND","142","1","-","","","","","","","","","1","0000632329","P / TIMOTHY RIDDIOUGH"
