"","","SUBJECT: OPERATIONS AND TECHNOLOGY MANAGEMENT (238)","","","","","","","","","","",""
"","","TERM:","1066","","","","","","","","","",""
"","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","OPERATIONS AND TECHNOLOGY MANAGEMENT","","","","","","","","","","","",""
"ADD","350","LEC","001","1","13:00 - 15:30","M","T","W R","0140 1270","","41","0003011973","MCCLURG,TIMOTHY"
"DHH","444","LEC","001","1","10:20 - 11:35","M","T","W R","0140 1220","10","3","0000181444","HARMATUCK,DONALD J"
"ACC","700","LEC","001","1","10:00 - 13:00","M","T","W R","0140 1195","","2","0002600713","WENG,Z KEVIN"
"YHH","705","LEC","030","1","18:15 - 20:55","M","","R","0140 1195","","44","0004185305","SIRVANCI,METE B"
"DHH","744","LEC","001","1","10:20 - 11:35","M","T","W R","0140 1220","10","1","0000181444","HARMATUCK,DONALD J"
"DHH","799","IND","121","1","-","","","","","","1","0003044219","LIGINLAL,DIVAKARAN"
"GGG","799","IND","121","1","-","","","","","","1","0003044219","LIGINLAL,DIVAKARAN"
"DHH","999","IND","058","1","-","","","","","","1","0002601988","WEMMERLOV,URBAN"
