"COLLEGE:  MED","","","","","","","","","","","","","","",""
"SUBJECT:  MEDICAL PHYSICS (621)","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M
T","W
R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","ENRN","TOT","",""
"A1","265","LEC","001","2","16:35 - 17:25","T","R","","","","1480 1244","13","10","0002600501","P / RONALD WAKAI"
"A1","410","LEC","001","1","16:30 - 17:20","T","R","","","","1485 1022","9","1","0003006793","P / DERIC WHEELER"
"A1","410","LEC","001","1","16:30 - 17:20","T","R","","","","1485 1022","9","1","0006486588","P / QUAOVI SODJI"
"A1","410","LEC","001","1","16:30 - 17:20","T","R","","","","1485 1022","9","1","0004845188","P / RANDY KIMPLE"
"A1","410","LEC","001","1","16:30 - 17:20","T","R","","","","1485 1022","9","1","0006097178","P / PIPPA COSPER"
"A1","506","LEC","001","2","13:00 - 14:15","M","W","","","","0404 0410B","12","2","0004896435","P / PATRICK SHRIWISE"
"A1","566","LEC","001","1","13:00 - 14:15","T","R","","","","1485 1022","17","17","0006449565","P / ANDREW WHITE"
"A1","566","LEC","001","1","13:00 - 14:15","T","R","","","","1485 1022","17","17","0003235864","P / WESLEY CULBERSON"
"A1","566","LAB","301","1","15:30 - 17:30","","W","","","","","11","11","0003235864","P / WESLEY CULBERSON"
"A1","566","LAB","302","1","14:30 - 16:30","","R","","","","","6","6","0003235864","P / WESLEY CULBERSON"
"A1","574","LEC","001","1","09:55 - 10:45","M","W","F","","","1485 1022","26","23","0006585227","P / MARTIN WAGNER"
"A1","574","LEC","001","1","09:55 - 10:45","M","W","F","","","1485 1022","26","23","0006452464","P / GRACE MINESINGER"
"A1","574","LEC","001","1","09:55 - 10:45","M","W","F","","","1485 1022","26","23","0006653103","P / RAN ZHANG"
"A1","578","LEC","001","1","08:50 - 09:40","M
T","W
R","","","","1485 1022","22","18","0006258062","P / ALEXANDRA CHRISTENSEN"
"A1","578","LEC","001","1","08:50 - 09:40","M
T","W
R","","","","1485 1022","22","18","0003439463","P / KEVIN JOHNSON"
"A1","578","LEC","001","1","08:50 - 09:40","M
T","W
R","","","","1485 1022","22","18","0006457146","P / BROCK JOLICOEUR"
"A1","578","LEC","001","1","08:50 - 09:40","M
T","W
R","","","","1485 1022","22","18","0004134846","P / IVAN ROSADO-MENDEZ"
"A1","580","LEC","001","1","11:00 - 12:15","M","W","F","","","1485 1022","17","17","0000929603","P / MICHAEL SPEIDEL"
"A1","580","LEC","001","1","11:00 - 12:15","M","W","F","","","1485 1022","17","17","0000909667","P / BRADLEY CHRISTIAN"
"A1","580","LEC","001","1","11:00 - 12:15","M","W","F","","","1485 1022","17","17","0005876577","P / BRECCA BETTCHER"
"A1","580","LEC","001","1","11:00 - 12:15","M","W","F","","","1485 1022","17","17","0003356360","P / PAUL ELLISON"
"A1","588","LAB","001","1","14:25 - 15:15","M","W","F","","","1485 1022","21","21","0000929603","P / MICHAEL SPEIDEL"
"A1","588","LAB","001","1","14:25 - 15:15","M","W","F","","","1485 1022","21","21","0005488205","P / PEYTON LALAIN"
"A1","588","LAB","001","1","14:25 - 15:15","M","W","F","","","1485 1022","21","21","0006456128","P / MOLLY DELUCA"
"A1","588","LAB","001","1","09:55 - 11:55","","R","","","","1485 1022","21","21","0003235864","P / WESLEY CULBERSON"
"A1","588","LAB","001","1","09:55 - 11:55","","R","","","","1485 1022","21","21","0003356360","P / PAUL ELLISON"
"A1","671","LEC","042","1","16:30 - 17:30","","R","","","","0060 6201","","23","0000122009","P / BETH MEYERAND"
"A1","671","LEC","048","1","15:30 - 16:45","","W","","","","1485 1022","","9","0006411254","P / BRIAN POGUE"
"A1","699","IND","042","1","-","","","","","","","","2","0004896692","P / REINIER HERNANDEZ"
