"COLLEGE:  L&S","","","","","","","","","","","","","","","",""
"SUBJECT:  GEOGRAPHY (416)","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M","T","W
R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","","ENRN","TOT","",""
"A1","254","LEC","001","2","14:30 - 15:45","","T","R","","","","0482 0104","66","5","0003039898","P / DAVID DANAHER"
"A1","254","DIS","301","2","09:55 - 10:45","","","W","","","","0056 0223","15","0","0005339884","P / BRIAN KILGOUR"
"A1","254","DIS","301","2","09:55 - 10:45","","","W","","","","0056 0223","15","0","0003039898","S / DAVID DANAHER"
"A1","254","DIS","302","2","11:00 - 11:50","","","W","","","","0056 0115","19","3","0005339884","P / BRIAN KILGOUR"
"A1","254","DIS","302","2","11:00 - 11:50","","","W","","","","0056 0115","19","3","0003039898","S / DAVID DANAHER"
"A1","254","DIS","303","2","13:20 - 14:10","","","W","","","","0056 0214","18","2","0005339884","P / BRIAN KILGOUR"
"A1","254","DIS","303","2","13:20 - 14:10","","","W","","","","0056 0214","18","2","0003039898","S / DAVID DANAHER"
"A1","254","DIS","304","2","14:25 - 15:15","","","W","","","","0106 0121","14","0","0003039898","S / DAVID DANAHER"
"A1","254","DIS","304","2","14:25 - 15:15","","","W","","","","0106 0121","14","0","0005339884","P / BRIAN KILGOUR"
"A1","277","LEC","001","5","09:30 - 10:45","","T","R","","","","0057 1310","77","1","0004418665","P / JACQUELINE-BETHEL MOUGOUE"
"A1","277","DIS","301","5","11:00 - 11:50","","","","F","","","0482 0206","10","0","0005696625","P / LESLIE SABAKINU"
"A1","277","DIS","301","5","11:00 - 11:50","","","","F","","","0482 0206","10","0","0004418665","S / JACQUELINE-BETHEL MOUGOUE"
"A1","277","DIS","303","5","12:05 - 12:55","","","","F","","","0057 2301","7","1","0006456463","P / DORIS MBAKA"
"A1","277","DIS","303","5","12:05 - 12:55","","","","F","","","0057 2301","7","1","0004418665","S / JACQUELINE-BETHEL MOUGOUE"
"A1","277","DIS","304","5","13:20 - 14:10","","","","F","","","0057 3425","4","0","0004418665","S / JACQUELINE-BETHEL MOUGOUE"
"A1","277","DIS","304","5","13:20 - 14:10","","","","F","","","0057 3425","4","0","0006456463","P / DORIS MBAKA"
"A1","277","DIS","307","5","11:00 - 11:50","M","","","","","","0047 2311","15","0","0005696625","P / LESLIE SABAKINU"
"A1","277","DIS","307","5","11:00 - 11:50","M","","","","","","0047 2311","15","0","0004418665","S / JACQUELINE-BETHEL MOUGOUE"
"A1","277","DIS","308","5","09:55 - 10:45","M","","","","","","0047 B355","16","0","0004418665","S / JACQUELINE-BETHEL MOUGOUE"
"A1","277","DIS","308","5","09:55 - 10:45","M","","","","","","0047 B355","16","0","0005333784","P / RACHEL HODAPP"
"A1","277","DIS","309","5","12:05 - 12:55","M","","","","","","0047 1311","18","0","0004418665","S / JACQUELINE-BETHEL MOUGOUE"
"A1","277","DIS","309","5","12:05 - 12:55","M","","","","","","0047 1311","18","0","0005333784","P / RACHEL HODAPP"
"A1","277","DIS","333","5","-","","","","","","","","7","0","0004418665","P / JACQUELINE-BETHEL MOUGOUE"
"A1","302","LEC","001","1","09:45 - 12:15","","","W","","","","0053 0175","","26","0003374892","P / KRISTOPHER OLDS"
"A1","305","LEC","001","1","14:30 - 15:45","","T","R","","","","0053 0180","63","41","0006091238","P / KELA CALDWELL"
"A1","305","DIS","301","1","16:00 - 16:50","","T","","","","","0053 0350","13","10","0005882032","P / MARKIA SILVERMAN-RODRIGUEZ"
"A1","305","DIS","303","1","09:55 - 10:45","","","W","","","","0053 0350","6","5","0006217939","P / VIGNESH RAMACHANDRAN"
"A1","305","DIS","304","1","11:00 - 11:50","","","W","","","","0053 0350","7","3","0006217939","P / VIGNESH RAMACHANDRAN"
"A1","305","DIS","305","1","12:05 - 12:55","","","W","","","","0053 0350","9","4","0006217939","P / VIGNESH RAMACHANDRAN"
