"","Office of the Registrar                                                        Run Date: 2/20/2024 12:17:18 PM","","","","","","","","","","","","","","","",""
"TERM:  1244","","","","","","","","","","","","","","","","",""
"COLLEGE:  IES","","","","","","","","","","","","","","","","",""
"SUBJECT:  ENVIRONMENTAL STUDIES - GAYLORD NELSON INSTITUTE (360)","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M","T","W","R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","","","ENRN","TOT","",""
"A1","244","LEC","001","2","14:30 - 15:45","","T","","R","","","","0114 0184","71","31","0003922481","P / RHIANNON JERCH"
"A1","244","DIS","301","2","08:50 - 09:40","","","","","F","","","0114 0150","8","3","0006462900","P / SIYUAN HU"
"A1","244","DIS","302","2","10:00 - 10:50","","","","","F","","","0482 0490","20","8","0006462900","P / SIYUAN HU"
"A1","244","DIS","303","2","11:00 - 11:50","","","","","F","","","0085 1135","24","14","0006462900","P / SIYUAN HU"
"A1","244","DIS","304","2","13:30 - 14:20","","","","","F","","","0080 0101","19","6","0006462900","P / SIYUAN HU"
"A1","260","LEC","001","3","14:25 - 15:15","M","","W","","F","","","0402 0168","77","21","0002601856","P / ANTHONY IVES"
"A1","260","DIS","301","3","15:25 - 16:15","M","","","","","","","0402 0168","32","13","0002601856","P / ANTHONY IVES"
"A1","309","LEC","001","2","13:20 - 14:10","","T","","R","","","","0469 2650","71","44","0004945173","P / SETH SPAWN-LEE"
"A1","309","DIS","301","2","11:00 - 11:50","","T","","","","","","0053 0450","19","13","0006567812","P / THEA SHOWALTER"
"A1","309","DIS","302","2","12:05 - 12:55","","T","","","","","","0053 0450","21","13","0006567812","P / THEA SHOWALTER"
"A1","309","DIS","303","2","14:25 - 15:15","","","","R","","","","0053 0450","21","12","0006567812","P / THEA SHOWALTER"
"A1","309","DIS","304","2","15:30 - 16:20","","","","R","","","","0053 0450","10","6","0006567812","P / THEA SHOWALTER"
"A1","317","SEM","001","1","16:00 - 17:15","","T","","","","","","0053 0175","","16","0000123084","P / ROBERT BEATTIE"
"A1","317","SEM","001","1","16:00 - 17:15","","T","","","","","","0053 0175","","16","0006089260","P / COLLEEN HENEGAN"
"A1","317","SEM","002","1","16:00 - 17:15","","","W","","","","","0053 0175","","18","0000123084","P / ROBERT BEATTIE"
"A1","317","SEM","002","1","16:00 - 17:15","","","W","","","","","0053 0175","","18","0006089260","P / COLLEEN HENEGAN"
"A1","322","LEC","001","3","14:30 - 15:45","M","","W","","","","","0053 0360","38","9","0006182914","P / CHRISTIAN ANDRESEN"
"A1","326","LEC","001","1","14:30 - 15:45","M","","W","","","","","0053 0175","","30","0004647593","P / TIM LINDSTROM"
"A1","332","LEC","001","3","13:00 - 14:15","","T","","R","","","","0070 0125","84","34","0006396937","P / TILL WAGNER"
"A1","332","LEC","001","3","13:00 - 14:15","","T","","R","","","","0070 0125","84","34","0006102837","X / AARON GOSCH"
"A1","333","LEC","001","1","09:55 - 10:45","","T","","R","","","","0053 0444","43","28","0004161661","P / ASLIGUL GOCMEN"
"A1","333","DIS","301","1","08:50 - 09:40","","","","R","","","","0053 0444","43","28","0006549194","P / RUSAL FERUS"
"A1","333","DIS","301","1","08:50 - 09:40","","","","R","","","","0053 0444","43","28","0004161661","S / ASLIGUL GOCMEN"
"A1","339","LEC","001","2","16:00 - 17:15","M","","W","","","","","0053 0180","86","46","0002601058","P / MATTHEW TURNER"
"A1","339","DIS","301","2","13:20 - 14:10","","T","","","","","","0053 0388","20","11","0006548929","P / GABRIEL SHAPIRO"
"A1","339","DIS","302","2","14:25 - 15:15","","T","","","","","","0053 0388","13","6","0006548929","P / GABRIEL SHAPIRO"
"A1","339","DIS","305","2","11:00 - 11:50","","","W","","","","","0053 0388","11","6","0006287703","P / NED MOLDER"
"A1","339","DIS","306","2","12:05 - 12:55","","","W","","","","","0053 0388","12","8","0006287703","P / NED MOLDER"
"A1","339","DIS","307","2","13:20 - 14:10","","","W","","","","","0053 0388","16","9","0006287703","P / NED MOLDER"
