"","","","","","","DEPARTMENT INSTRUCTIONAL REPORT - FINAL","","","","",""
"","","","","","","","","","RUN DATE:","8/10/2015",""
"","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","RUN TIME:","","12:34:49PM"
"","","","","","","Office of the Registrar","","","","",""
"","","SUBJECT: HISTORY OF SCIENCE (456)","","","","","","","","",""
"","","TERM:","1156","","","","","","","",""
"","","","","","","FACILITY_ID
COMB_ENRL
ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","","",""
"","HISTORY OF SCIENCE","","","","","","","","","",""
"DHH","699","IND","018","1","-","1","0002600999","THOMAS BROMAN","","",""
"DHH","990","IND","016","1","-","3","0001016446","SUSAN LEDERER","","",""
"DHH","990","IND","019","1","-","1","0002600084","LYNN NYHART","","",""
"","","","","","","","","PAGE NUMBER:","1","OF","1"
