"","","","","","DEPARTMENT INSTRUCTIONAL REPORT - FINAL","","","","",""
"","","","","","","","","","RUN DATE:","8/10/2015"
"","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","RUN TIME:","12:34:49PM"
"","","","","","Office of the Registrar","","","","",""
"","SUBJECT: PSYCHIATRY (814)","","","","","","","","",""
"TERM:","1156","","","","","","","","",""
"","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"PSYCHIATRY","","","","","","","","","",""
"DHH
 699
IND","016","1","-","","","1","0003370762","CHIARA CIRELLI","",""
"","","","","","","","","PAGE NUMBER:","1","OF
1"
