"","","","","","","","DEPARTMENT INSTRUCTIONAL REPORT - FINAL","","","","","",""
"","","","","","","","","","","","","RUN DATE:","8/10/2015"
"","","","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","","","","RUN TIME:","12:34:49PM"
"","","","","","","","","Office of the Registrar","","","","",""
"","SUBJECT: INFORMATION SYSTEMS (234)","","","","","","","","","","","",""
"TERM:","1156","","","","","","","","","","","",""
"","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"INFORMATION SYSTEMS","","","","","","","","","","","","",""
"ADD
 422
LEC","001","1","09:30 - 12:00","M","T","W R","0140 2180","7","0","0000106122","RAFAEL LAZIMY","",""
"ADD
 722
LEC","001","1","09:30 - 12:00","M","T","W R","0140 2180","7","0","0000106122","RAFAEL LAZIMY","",""
"","","","","","","","","","","","","PAGE NUMBER:
1","OF
1"
