"","","","","","","DEPARTMENT INSTRUCTIONAL REPORT - FINAL","","","","",""
"","","","","","","","","","RUN DATE:","8/10/2015",""
"","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","RUN TIME:","","12:34:49PM"
"","","","","","","Office of the Registrar","","","","",""
"","","SUBJECT: HUMAN ONCOLOGY (480)","","","","","","","","",""
"","","TERM:","1156","","","","","","","",""
"","","","","","","FACILITY_ID
COMB_ENRL
ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","","",""
"","HUMAN ONCOLOGY","","","","","","","","","",""
"DHH","699","IND","036","1","-","1","0002601281","AJIT VERMA","","",""
"DHH","699","IND","088","1","-","1","0004845188","RANDALL KIMPLE","","",""
"DHH","699","IND","159","1","-","1","0000881945","RANDAL TIBBETTS","","",""
"DHH","990","IND","038","1","-","1","0002602142","ALAN RAPRAEGER","","",""
"","","","","","","","","PAGE NUMBER:","1","OF","1"
