"","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","",""
"","","","","","","","","","RUN DATE:","8/8/2011"
"","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","RUN TIME:","9:10:48AM"
"","","","","","Office of the Registrar","","","","",""
"","SUBJECT: LINGUISTICS (550)","","","","","","","","",""
"TERM:","1116","","","","","","","","",""
"","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"LINGUISTICS","","","","","","","","","",""
"DHH
 699
IND","013","1","-","","","1","0002601452","MONICA MACAULAY","",""
"","","","","","","","","PAGE NUMBER:","1","OF
1"
