"","","SUBJECT: GENDER AND WOMENS STUDIES (963)","","","","","","","","","","",""
"","","TERM:","1116","","","","","","","","","",""
"","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","GENDER AND WOMENS STUDIES","","","","","","","","","","","",""
"HDD","103","LEC","001","1","10:20 - 13:00","M","T","W R","0402 0119","","34","0000902256","ARACELI ALONSO"
"DDD","222","LEC","001","1","10:20 - 12:20","M","T","W R","0018 4281","29","6","0001619336","LEAH MIRAKHOR"
"ACC","310","LEC","001","1","08:55 - 12:10","M","T","W R","0048 B223","","22","0004941588","MICHAEL GILL"
"HDD","320","LEC","001","1","08:55 - 11:35","M","T","W R","0048 B223","","17","0000399483","JACQUELYN BOGGESS"
"BDD","323","LEC","001","1","10:20 - 12:20","M","T","W R","0545 4008","33","18","0003559847","CHRISTINA GREENE"
"DDD","421","LEC","001","1","10:20 - 13:00","M","T","W R","0470 0101","","17","0000117305","JULIE D'ACCI"
"DHH","699","IND","015","1","-","","","","","","1","0000902256","ARACELI ALONSO"
"DHH","999","IND","015","1","-","","","","","","1","0001007712","JUDITH HOUCK"
