"","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","",""
"","","","","","","","","","RUN DATE:","8/8/2011",""
"","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","RUN TIME:","","9:10:48AM"
"","","","","","","Office of the Registrar","","","","",""
"","","SUBJECT: STATISTICS (932)","","","","","","","","",""
"","","TERM:","1116","","","","","","","",""
"","","","","","","FACILITY_ID
COMB_ENRL
ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","","",""
"DHH","990","IND","231","1","-","1","0003622809","SIJIAN WANG","","",""
"DHH","990","IND","250","1","-","1","0003404299","KJELL DOKSUM","","",""
"DHH","990","IND","256","1","-","5","0000340544","CHRISTINA KENDZIORSKI","","",""
"DHH","990","IND","262","1","-","3","0004108525","ZHENGJUN ZHANG","","",""
"","","","","","","","","PAGE NUMBER:","2","OF","2"
