"","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","",""
"","","","","","","","","","RUN DATE:","8/8/2011"
"","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","RUN TIME:","9:10:48AM"
"","","","","","Office of the Registrar","","","","",""
"","SUBJECT: HUMAN ONCOLOGY (480)","","","","","","","","",""
"TERM:","1116","","","","","","","","",""
"","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"HUMAN ONCOLOGY","","","","","","","","","",""
"DHH
 990
IND","022","1","-","","","1","0000812237","PAUL SONDEL","",""
"DHH
 990
IND","037","1","-","","","1","0002601965","MARK RITTER","",""
"","","","","","","","","PAGE NUMBER:","1","OF
1"
