"","","SUBJECT: FINANCE, INVESTMENT AND BANKING (233)","","","","","","","","","","","",""
"","","TERM:","1116","","","","","","","","","","",""
"","","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","FINANCE, INVESTMENT AND BANKING","","","","","","","","","","","","",""
"ACC","300","LEC","001","1","09:00 - 12:00","M","T","W R","F","0140 2120","104","97","0000976934","BULENT PAKER"
"ACC","320","LEC","001","1","08:00 - 11:30","M","T","W R","F","0140 1140","17","14","0000674708","DEAN JOHNSON"
"ACC","325","LEC","001","1","13:00 - 16:30","M","T","W R","F","0140 1170","","9","0000674708","DEAN JOHNSON"
"DHH","330","LEC","001","1","10:20 - 11:35","M","T","W R","","0140 2180","","10","0004264754","WENYU WANG"
"ACC","720","LEC","001","1","08:00 - 11:30","M","T","W R","F","0140 1140","17","3","0000674708","DEAN JOHNSON"
"DHH","799","IND","059","1","-","","","","","","","1","0002601903","DAVID BROWN"
"DHH","990","IND","016","1","-","","","","","","","1","0004461496","BJORN ERAKER"
