"COLLEGE:  MED","","","","","","","","","","","","","","","",""
"SUBJECT:  REHABILITATION MEDICINE (840)","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","COMB 
ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M","T","W","R","F","S","X","FACILITY","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","","","ENRN
TOT","",""
"014","919","FLD","005","1","07:00 - 18:00","M","T","W","R","F","S","","","1","0002601054","P / CHRISTINE SEIBERT"
"012","920","FLD","003","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0005931081","P / MICHAEL SUER"
"013","920","FLD","004","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0005931081","P / MICHAEL SUER"
"014","920","FLD","005","1","06:00 - 17:00","M","T","W","R","F","S","","","2","0005931081","P / MICHAEL SUER"
"015","920","FLD","006","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0005931081","P / MICHAEL SUER"
"017","920","FLD","008","1","06:00 - 17:00","M","T","W","R","F","S","","","2","0005931081","P / MICHAEL SUER"
"018","920","FLD","009","1","06:00 - 17:00","M","T","W","R","F","S","","","2","0005931081","P / MICHAEL SUER"
"019","920","FLD","010","1","06:00 - 17:00","M","T","W","R","F","S","","","2","0005931081","P / MICHAEL SUER"
"020","920","FLD","011","1","06:00 - 17:00","M","T","W","R","F","S","","","2","0005931081","P / MICHAEL SUER"
"021","920","FLD","012","1","06:00 - 17:00","M","T","W","R","F","S","","","2","0005931081","P / MICHAEL SUER"
"040","920","FLD","041","1","06:00 - 17:00","M","T","W","R","F","S","","","2","0005931081","P / MICHAEL SUER"
"041","920","FLD","042","1","06:00 - 17:00","M","T","W","R","F","S","","","1","0005931081","P / MICHAEL SUER"
