"","Office of the Registrar                                                        Run Date: 9/30/2025 15:33:47 PM","","","","","","","","","","","","","","","",""
"TERM:  1262","","","","","","","","","","","","","","","","",""
"COLLEGE:  IES","","","","","","","","","","","","","","","","",""
"SUBJECT:  ENVIRONMENTAL STUDIES - GAYLORD NELSON INSTITUTE (360)","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M","T","W","R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","","","ENRN","TOT","",""
"A1","439","LEC","001","2","13:00 - 14:15","","T","","R","","","","0053 0350","33","20","0001593791","P / MORGAN ROBERTSON"
"A1","441","LEC","001","1","13:20 - 15:15","","","W","","","","","0053 0110","19","12","0003647370","P / ANNA GADE"
"A1","460","LEC","001","2","11:00 - 12:15","","T","","R","","","","0469 1111","88","33","0000356462","P / JAMES FELDMAN"
"A1","460","DIS","301","2","08:50 - 09:40","","","W","","","","","0469 2631","18","8","0005863370","P / NATALIE BELEW"
"A1","460","DIS","302","2","09:55 - 10:45","","","W","","","","","0469 2631","18","9","0005863370","P / NATALIE BELEW"
"A1","460","DIS","303","2","11:00 - 11:50","","","W","","","","","0469 2631","19","5","0005863370","P / NATALIE BELEW"
"A1","460","DIS","304","2","13:20 - 14:10","","","W","","","","","0469 2125","17","11","0005863370","P / NATALIE BELEW"
"A1","460","DIS","333","2","-","","","","","","","","","16","0","0000356462","P / JAMES FELDMAN"
"A1","502","LEC","001","2","16:00 - 17:15","M","","W","","","","","0053 0180","100","51","0003577523","P / VIJAY LIMAYE"
"A1","515","LEC","001","2","09:30 - 10:45","","T","","R","","","","0114 0104","28","14","0000957399","P / ADENA RISSMAN"
"A1","516","LEC","001","2","13:00 - 14:15","","T","","R","","","","0400 L185","46","14","0005866609","X / JASON RAITI"
"A1","516","LEC","001","2","13:00 - 14:15","","T","","R","","","","0400 L185","46","14","0000643044","P / CATHERINE WOODWARD"
"A1","520","LEC","001","2","11:00 - 11:50","M","","W","","F","","","0156 0811","9","1","0000800668","P / PAUL STOY"
"A1","533","LEC","001","2","14:30 - 17:00","","","W","","","","","0048 B231","28","16","0000298410","P / HEATHER SWAN"
"A1","537","LEC","001","2","16:00 - 17:15","M","","W","","","","","0053 0350","9","4","0002601058","P / MATTHEW TURNER"
"A1","540","LEC","001","3","16:00 - 17:15","","T","","R","","","","0070 0010","35","2","0003659605","P / SAMER ALATOUT"
"A1","556","LEC","001","1","10:00 - 11:20","","","W","","","","","0053 0175","16","15","0004391729","P / MUTLU OZDOGAN"
"A1","556","LAB","301","1","14:30 - 16:00","","","W","","","","","0053 0380","16","15","0004391729","P / MUTLU OZDOGAN"
"A1","600","SEM","001","1","14:00 - 16:00","","T","","","","","","0053 0110","","6","0006585189","P / TIMOTHY PORTLOCK"
"A1","600","SEM","002","1","14:25 - 16:55","","","","R","","","","0053 0110","","15","0003493645","P / COOPER ROSIN"
"A1","600","SEM","003","1","13:00 - 14:15","","T","","R","","","","0053 0388","","10","0006212280","P / BECKY ROSE"
"A1","600","SEM","004","1","13:20 - 15:15","","","W","","","","","0053 0175","","16","0006269691","P / HANNAH KASS"
"A1","600","SEM","005","1","08:50 - 10:45","","","W","","","","","0400 L173","","14","0004080122","P / NOREEN MCAULIFFE"
"A1","613","SEM","001","1","13:20 - 15:20","","","","R","","","","0060 1510","","4","0002600492","P / ADRIAN TREVES"
"A1","699","IND","001","1","-","","","","","","","","","","4","0002600492","P / ADRIAN TREVES"
"A1","699","IND","055","1","-","","","","","","","","","","1","0000123084","P / ROBERT BEATTIE"
"A1","717","SEM","001","1","12:05 - 12:55","M","","","","","","","0407 2108","11","8","0001654929","P / ERIC BOOTH"
"A1","724","LEC","001","2","11:00 - 12:15","","T","","R","","","","0087A0351","10","6","0000553607","P / CHRISTOPHER KUCHARIK"
"A1","745","LEC","001","2","09:30 - 10:45","","T","","R","","","","0156 1411","16","0","0006486919","P / MAYRA OYOLA"
