"","Office of the Registrar                                                        Run Date: 9/30/2025 15:33:47 PM","","","","","","","","","","","","","","","",""
"TERM:  1262","","","","","","","","","","","","","","","","",""
"COLLEGE:  IES","","","","","","","","","","","","","","","","",""
"SUBJECT:  ENVIRONMENTAL STUDIES - GAYLORD NELSON INSTITUTE (360)","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M","T","W","R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","","","ENRN","TOT","",""
"A1","201","LEC","001","2","12:05 - 12:55","M","","","","","","","0114 0184","83","9","0005144229","P / CHRISTELLE GUEDOT"
"A1","201","LEC","002","2","12:05 - 12:55","","","W","","","","","0114 0184","90","12","0005144229","P / CHRISTELLE GUEDOT"
"A1","201","LEC","002","2","12:05 - 12:55","","","W","","","","","0114 0184","90","12","0005218318","X / ANN MARSH"
"A1","201","LEC","002","2","12:05 - 12:55","","","W","","","","","0114 0184","90","12","0004194385","P / RUSSELL GROVES"
"A1","201","LEC","002","2","12:05 - 12:55","","","W","","","","","0114 0184","90","12","0005298319","P / SEAN SCHOVILLE"
"A1","201","LEC","003","2","12:05 - 12:55","","","","","F","","","0114 0184","87","17","0005218318","X / ANN MARSH"
"A1","201","LEC","003","2","12:05 - 12:55","","","","","F","","","0114 0184","87","17","0004194385","P / RUSSELL GROVES"
"A1","201","LEC","003","2","12:05 - 12:55","","","","","F","","","0114 0184","87","17","0005144229","P / CHRISTELLE GUEDOT"
"A1","201","LEC","003","2","12:05 - 12:55","","","","","F","","","0114 0184","87","17","0005298319","P / SEAN SCHOVILLE"
"A1","203","LEC","002","1","16:00 - 17:15","","","W","","","","","0408 2345","","5","0004647593","P / TIM LINDSTROM"
"A1","203","LEC","003","1","16:00 - 17:15","M","","","","","","","0053 0110","","9","0000832474","P / KIM WAHL"
"A1","205","LEC","001","2","13:20 - 14:10","M","","","","","","","0469 3650","425","103","0003958051","P / JONATHAN PATZ"
"A1","205","LEC","001","2","13:20 - 14:10","M","","","","","","","0469 3650","425","103","0006598424","P / LINDA OFORKA"
"A1","205","LEC","001","2","13:20 - 14:10","M","","","","","","","0469 3650","425","103","0002601010","P / SUSAN PASKEWITZ"
"A1","210","LEC","001","2","09:30 - 10:45","","T","","R","","","","0155 1257","15","0","0004732964","P / B. MARCUS CEDERSTROM"
"A1","215","LEC","001","1","13:00 - 14:15","","T","","R","","","","0469 1651","","64","0006212196","X / EMILY AZEVEDO-CASEY"
"A1","215","LEC","001","1","13:00 - 14:15","","T","","R","","","","0469 1651","","64","0000832474","P / KIM WAHL"
"A1","244","LEC","001","2","11:00 - 12:15","","T","","R","","","","0114 0184","95","36","0003922481","P / RHIANNON JERCH"
"A1","244","DIS","301","2","08:50 - 09:40","","","","","F","","","0114 0104","24","12","0004680115","P / ELIZABETH ANDERSON"
"A1","244","DIS","302","2","10:00 - 10:50","","","","","F","","","0114 0104","24","8","0004680115","P / ELIZABETH ANDERSON"
"A1","244","DIS","303","2","11:00 - 11:50","","","","","F","","","0070 0010","24","10","0004680115","P / ELIZABETH ANDERSON"
"A1","244","DIS","304","2","13:30 - 14:20","","","","","F","","","0070 0010","23","6","0004680115","P / ELIZABETH ANDERSON"
"A1","255","LEC","001","1","11:00 - 12:15","","T","","R","","","","0046 5208","63","56","0004647593","P / TIM LINDSTROM"
"A1","255","LAB","301","1","16:00 - 19:00","","T","","","","","","","19","19","0006761417","P / LEEZA GAVRONSKY"
"A1","255","LAB","302","1","16:00 - 19:00","","T","","","","","","","13","11","0006399392","P / KY CHIMRAK"
"A1","255","LAB","303","1","16:00 - 19:00","M","","","","","","","","12","11","0006399392","P / KY CHIMRAK"
"A1","255","LAB","304","1","16:00 - 19:00","M","","","","","","","","8","8","0006769645","P / LEAH BELTRAN"
"A1","255","LAB","305","1","16:00 - 19:00","","","","R","","","","","4","2","0006761417","P / LEEZA GAVRONSKY"
"A1","255","LAB","306","1","16:00 - 19:00","","","","R","","","","","7","5","0006769645","P / LEAH BELTRAN"
