"","","SUBJECT: COMMUNITY AND ENVIRONMENTAL SOCIOLOGY (864)","","","","","","","","","","",""
"","","TERM:","1166","","","","","","","","","",""
"","","","","","","","","","Facil ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","COMMUNITY AND ENVIRONMENTAL SOCIOLOGY","","","","","","","","","","","",""
"DDD","211","LEC","001","1","13:10 - 15:35","M","T","W R","0482 0575","11","0","0004579025","MICHAEL BILLEAUX"
"DHH","357","LEC","001","1","13:10 - 14:25","M","T","W R","0482 0394","29","8","0000183713","JANE PILIAVIN"
"DHH","399","IND","011","1","","","","","","","1","0002600662","JANE COLLINS"
"DHH","990","IND","072","1","","","","","","","1","0002601742","GARY GREEN"
"DHH","997","SEM","001","1","12:20 - 14:15","","T","","0482 0478","20","0","0004530801","MARCIA CARLSON"
"DHH","999","IND","072","1","","","","","","","1","0002601742","GARY GREEN"
"DHH","999","IND","078","1","","","","","","","1","0002600662","JANE COLLINS"
