"COLLEGE:  L&S","","","","","","","","","","","","","","",""
"SUBJECT:  ASIAN AMERICAN STUDIES (184)","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M
T","W
R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","ENRN","TOT","",""
"A1","101","LEC","001","1","14:30 - 15:45","T","R","","","","0056 0222","","50","0005289722","P / ALEXANDER HOPP"
"A1","102","LEC","001","3","08:50 - 09:40","M","W","","","","0046 5208","162","28","0000746672","P / SUSAN DOMINGUEZ"
"A1","102","LEC","002","3","14:25 - 15:15","M","W","","","","0118 0212","88","10","0006240367","P / MOSI IFATUNJI"
"A1","102","DIS","301","3","08:50 - 09:40","","R","","","","0482 0486","19","2","0005878982","P / CHLOE KEPLER"
"A1","102","DIS","302","3","09:55 - 10:45","","R","","","","0018 4208","20","2","0005878982","P / CHLOE KEPLER"
"A1","102","DIS","303","3","11:00 - 11:50","","R","","","","0140 2175","18","3","0005878982","P / CHLOE KEPLER"
"A1","102","DIS","304","3","14:25 - 15:15","","R","","","","0056 0225","19","1","0006486769","P / ARISSA WATKINS"
"A1","102","DIS","305","3","15:30 - 16:20","","R","","","","0056 0225","17","7","0006486769","P / ARISSA WATKINS"
"A1","102","DIS","307","3","08:50 - 09:40","","","F","","","0482 0155","21","6","0006344251","P / LIAM RIDGE"
"A1","102","DIS","308","3","09:55 - 10:45","","","F","","","0482 0159","19","3","0006344251","P / LIAM RIDGE"
"A1","102","DIS","309","3","11:00 - 11:50","","","F","","","0056 0222","19","4","0006344251","P / LIAM RIDGE"
"A1","102","DIS","310","3","16:35 - 17:25","","R","","","","0056 0225","10","0","0006486769","P / ARISSA WATKINS"
"A1","102","DIS","403","3","09:55 - 10:45","","","F","","","0046 6121","20","3","0006367019","P / RI J. TURNER"
"A1","102","DIS","404","3","12:05 - 12:55","","","F","","","0048 B231","22","1","0006367019","P / RI J. TURNER"
"A1","102","DIS","405","3","09:55 - 10:45","","R","","","","0048 B231","23","2","0006367019","P / RI J. TURNER"
"A1","102","DIS","406","3","11:00 - 11:50","","R","","","","0482 0223","23","4","0006367019","P / RI J. TURNER"
"A1","121","LAB","001","2","08:50 - 10:40","M","W","","","","0032 0249","22","2","0001029263","P / PEGGY CHOY"
"A1","150","LEC","001","2","11:00 - 11:50","T","R","","","","0469 3650","227","112","0004695471","P / TIMOTHY YU"
"A1","150","DIS","301","2","08:50 - 09:40","","","F","","","0018 4275","19","9","0004695471","S / TIMOTHY YU"
"A1","150","DIS","301","2","08:50 - 09:40","","","F","","","0018 4275","19","9","0006371159","P / JACK WIEGAND"
"A1","150","DIS","302","2","09:55 - 10:45","","","F","","","0018 7115","19","13","0004695471","S / TIMOTHY YU"
"A1","150","DIS","302","2","09:55 - 10:45","","","F","","","0018 7115","19","13","0006371159","P / JACK WIEGAND"
"A1","150","DIS","303","2","11:00 - 11:50","","","F","","","0018 7117","18","10","0004695471","S / TIMOTHY YU"
"A1","150","DIS","303","2","11:00 - 11:50","","","F","","","0018 7117","18","10","0006371159","P / JACK WIEGAND"
"A1","150","DIS","304","2","12:05 - 12:55","","","F","","","0018 7109","19","0","0006214214","P / CHERISE FUNG"
"A1","150","DIS","304","2","12:05 - 12:55","","","F","","","0018 7109","19","0","0004695471","S / TIMOTHY YU"
"A1","150","DIS","305","2","13:20 - 14:10","","","F","","","0018 7117","19","12","0004695471","S / TIMOTHY YU"
"A1","150","DIS","305","2","13:20 - 14:10","","","F","","","0018 7117","19","12","0006214214","P / CHERISE FUNG"
"A1","150","DIS","306","2","14:25 - 15:15","","","F","","","0018 4279","19","10","0006214214","P / CHERISE FUNG"
