"COLLEGE:  L&S","","","","","","","","","","","","","","","",""
"SUBJECT:  GENDER AND WOMENS STUDIES (963)","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M
T","W","R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","","ENRN","TOT","",""
"A1","103","DIS","314","1","16:35 - 17:25","","","R","","","","0048 B223","","20","0006454483","P / AMBER STEIGER"
"A1","103","DIS","315","1","12:05 - 12:55","","","R","","","","0482 0495","","20","0006450238","P / BAILEY HOSFELT"
"A1","103","DIS","316","1","12:05 - 12:55","","","R","","","","0057 1335","","20","0006454483","P / AMBER STEIGER"
"A1","103","DIS","317","1","14:25 - 15:15","","","R","","","","0057 2301","","20","0004874467","P / CASEY HANSON"
"A1","103","DIS","318","1","15:30 - 16:20","","","R","","","","0057 2425","","20","0006454483","P / AMBER STEIGER"
"A1","103","DIS","319","1","13:20 - 14:10","","","R","","","","0482 0591","","20","0004874467","P / CASEY HANSON"
"A1","103","DIS","320","1","14:25 - 15:15","","","R","","","","0055 2120","","20","0005509822","P / SAMANTHA MILLER"
"A1","200","LEC","001","3","12:05 - 12:55","M","W","","","","","0057 1310","154","113","0003628578","P / CABELL GATHMAN"
"A1","200","DIS","301","3","08:50 - 09:40","","","R","","","","0048 B119","19","13","0006365718","P / MADI WHALEY"
"A1","200","DIS","302","3","09:55 - 10:45","","","R","","","","0048 B119","20","16","0006365718","P / MADI WHALEY"
"A1","200","DIS","303","3","11:00 - 11:50","","","R","","","","0057 1335","20","13","0006365718","P / MADI WHALEY"
"A1","200","DIS","304","3","12:05 - 12:55","","","R","","","","0057 2339","20","12","0006365718","P / MADI WHALEY"
"A1","200","DIS","305","3","12:05 - 12:55","","","R","","","","0057 1339","18","18","0006290945","P / BECCA OWEN"
"A1","200","DIS","306","3","13:20 - 14:10","","","R","","","","0057 3401","21","17","0006290945","P / BECCA OWEN"
"A1","200","DIS","307","3","14:25 - 15:15","","","R","","","","0057 1339","18","13","0006290945","P / BECCA OWEN"
"A1","200","DIS","308","3","15:30 - 16:20","","","R","","","","0057 1339","18","11","0006290945","P / BECCA OWEN"
"A1","222","LEC","001","2","16:00 - 17:15","M","W","","","","","0469 2637","30","15","0000408564","P / SANDRA ADELL"
"XCC","248","LEC","001","2","-","","","","","","","ONLINE","18","5","0005630644","P / ANJA JOVIC-HUMPHREY"
"A1","267","LEC","001","2","09:30 - 10:45","T","","R","","","","0469 2637","25","12","0000330206","P / MELANIE HERZOG"
"A1","308","LEC","001","2","14:30 - 15:45","T","","R","","","","0056 0120","19","6","0003707761","P / ALMITA MIRANDA"
"A1","331","LEC","001","1","11:00 - 12:15","T","","R","","","","0057 2301","38","29","0003169143","P / AURORA SANTIAGO"
"A1","350","LEC","001","1","08:15 - 10:45","","W","","","","","0057 1339","20","17","0003374868","P / FINN ENKE"
"A1","350","LEC","003","1","13:00 - 14:15","T","","R","","","","0482 0155","18","12","0006317779","P / SARAH ENSOR"
"A1","392","LEC","001","2","13:00 - 14:15","T","","R","","","","0469 1651","48","14","0003572724","P / MARY ROBERTS"
"A1","412","LEC","001","1","17:30 - 18:45","T","","R","","","","0544 L150","35","23","0003568183","P / JILL CASID"
"A1","415","LEC","001","2","09:30 - 10:45","T","","R","","","","0469 6321","25","7","0000837647","P / MICHAEL PETERSON"
"A1","423","LEC","001","1","11:00 - 12:15","T","","R","","","","0057 1333","","42","0004914240","P / KATHERINE PHELPS"
"A1","425","LEC","001","3","-","","","","","","","ONLINE","58","7","0005689485","P / FRANKIE FRANK"
"A1","429","LEC","001","2","14:30 - 15:45","M","W","","","","","0046 6102","57","19","0000571403","P / AILI TRIPP"
