"","","SUBJECT: HEBREW (HEBREW AND SEMITIC STUDIES) (440)","","","","","","","","","",""
"","","TERM:","1112","","","","","","","","",""
"","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"A1","604","LEC","001","1","16:00 - 18:45","T","","0482 1351","","7","0003019225","JOSEPH LAM"
"A1","651","LEC","001","1","08:50 - 09:40","T","","0482 1351","8","3","0002601101","MICHAEL FOX"
"A1","651","LEC","001","2","08:50 - 10:45","","R","0482 1351","8","3","0002601101","MICHAEL FOX"
"A1","699","IND","011","1","-","","","","","1","0002601101","MICHAEL FOX"
"A1","799","IND","011","1","-","","","","","1","0002601101","MICHAEL FOX"
"A1","956","SEM","001","1","09:55 - 11:50","T","","0482 1351","10","10","0004461491","JORDAN ROSENBLUM"
"A1","990","IND","011","1","-","","","","","5","0002601101","MICHAEL FOX"
"A1","990","IND","014","1","-","","","","","2","0002600873","CYNTHIA MILLER"
