"","","SUBJECT: INTERDISCIPLINARY COURSES (ENGINEERING) (496)","","","","","","","","","","","",""
"","","TERM:","1112","","","","","","","","","","",""
"","","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"A1","301","LEC","002","1","12:05 - 12:55","M","W","","F","0408 2265","12","9","0000670693","DAVID BEEBE"
"A1","301","LAB","301","1","13:20 - 16:20","","","R","","OFF CAMPUS","","3","0000670693","DAVID BEEBE"
"CJJ","400","LEC","001","1","17:00 - 18:30","M","","","","0481 1003","","33","0000795784","ALICIA JACKSON"
"CJJ","400","LEC","001","1","17:00 - 18:30","M","","","","0481 1003","","33","0002601527","THOMAS MCGLAMERY"
"CJJ","400","LEC","001","1","17:00 - 18:30","M","","","","0481 1003","","33","0002600758","JEFFREY RUSSELL"
"A1","413","LEC","001","1","15:30 - 16:30","","W","","","0407 2108","","12","0000130652","JAMES DAVIS"
"A1","413","LEC","001","1","15:30 - 16:30","","W","","","0407 2108","","12","0002601565","LAURA GROSSENBACHER"
"A1","601","LEC","001","1","17:30 - 19:00","","W","","","0408 2305","","18","0000795784","ALICIA JACKSON"
