"","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","",""
"","","","","","","","","","RUN DATE:","","10/11/2010"
"","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","RUN TIME:","","2:16:15PM"
"","","","","","","Office of the Registrar","","","","",""
"","","SUBJECT: GEOLOGICAL ENGINEERING (418)","","","","","","","","",""
"","","TERM:","1112","","","","","","","",""
"","","","","","","FACILITY_ID
COMB_ENRL
ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","","",""
"A1","990","IND","029","1","-","1","0002601033","TUNCER EDIL","","",""
"A1","990","IND","057","1","-","1","0002600565","CRAIG BENSON","","",""
"A1","990","IND","072","1","-","1","0003949361","DANTE FRATTA","","",""
"","","","","","","","","PAGE NUMBER:","2","OF","2"
