"","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","",""
"","","","","","","","","","RUN DATE:","","10/11/2010"
"","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","RUN TIME:","","2:16:15PM"
"","","","","","","Office of the Registrar","","","","",""
"","","SUBJECT: MATERIALS SCIENCE AND ENGINEERING (636)","","","","","","","","",""
"","","TERM:","1112","","","","","","","",""
"","","","","","","FACILITY_ID
COMB_ENRL
ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","","",""
"A1","990","IND","010","1","-","1","0002600574","MAX LAGALLY","","",""
"A1","990","IND","013","1","-","1","0002600227","JOHN PEREPEZKO","","",""
"A1","990","IND","016","1","-","2","0000269582","PAUL VOYLES","","",""
"","","","","","","","","PAGE NUMBER:","3","OF","3"
