"","","","","","","DEPARTMENT INSTRUCTIONAL REPORT  - FINAL","","","","",""
"","","","","","","","","","RUN DATE:","10/9/2015",""
"","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","RUN TIME:","","12:57:40PM"
"","","","","","","Office of the Registrar","","","","",""
"","","SUBJECT: ELECTRICAL AND COMPUTER ENGINEERING (320)","","","","","","","","",""
"","","TERM:","1162","","","","","","","",""
"","","","","","","FACILITY_ID
COMB_ENRL
ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","","",""
"A1","999","IND","063","1","-","2","0001263506","BULENT SARLIOGLU","","",""
"A1","999","IND","092","1","-","1","0003969977","XINYU ZHANG","","",""
"A1","999","IND","099","1","-","1","0005526466","JING LI","","",""
"","","","","","","","","PAGE NUMBER:","10","OF","10"
