"","","SUBJECT: HEBREW-BIBLICAL (441)","","","","","","","","","","","",""
"","","TERM:","1162","","","","","","","","","","",""
"","","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","HEBREW-BIBLICAL","","","","","","","","","","","","",""
"A1","103","LEC","001","1","09:55 - 10:45","M","T","W R","","0482 0119","5","4","0004906849","NATHANIEL GREENE"
"A1","303","LEC","001","1","09:55 - 10:45","M","T","W R","","0482 0119","5","1","0004906849","NATHANIEL GREENE"
"A1","705","LEC","001","1","08:00 - 09:15","","T","","R","0482 0483","","3","0000934309","RONALD TROXEL"
"A1","755","LEC","001","1","08:00 - 09:15","M","","W","","0482 1351","","3","0004904020","JEREMY HUTTON"
"A1","799","IND","002","1","-","","","","","","","1","0000619290","JEFFREY BLAKELY"
"A1","951","SEM","001","1","11:00 - 13:00","","T","","","","","2","0000934309","RONALD TROXEL"
