"","","","","","DEPARTMENT INSTRUCTIONAL REPORT  - FINAL","","","","",""
"","","","","","","","","","RUN DATE:","10/9/2015"
"","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","RUN TIME:","12:57:40PM"
"","","","","","Office of the Registrar","","","","",""
"","SUBJECT: RISK MANAGEMENT AND INSURANCE (241)","","","","","","","","",""
"TERM:","1162","","","","","","","","",""
"","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"A1
 990
IND","079","1","-","","","1","0000257377","EDWARD FREES","",""
"A1
 999
IND","027","1","-","","","1","0000804986","JUSTIN SYDNOR","",""
"","","","","","","","","PAGE NUMBER:","2","OF
2"
