"","","","","","DEPARTMENT INSTRUCTIONAL REPORT - FINAL","","","","",""
"","","","","","","","","RUN DATE:","3/1/2019",""
"","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","RUN TIME:","","3:55:10PM"
"","","","","","Office of the Registrar","","","","",""
"","","SUBJECT: LIFE SCIENCES COMMUNICATION (120)","","","","","","","",""
"","","TERM:","1194","","","","","","",""
"","","","","","Facil ID
COMB_ENRL
ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","","",""
"A1","990","IND","007","1","1","0004907893","NEIL STENHOUSE","","",""
"A1","990","IND","008","1","1","0001591621","MICHAEL XENOS","","",""
"A1","999","IND","004","1","1","0001026354","BRET SHAW","","",""
"","","","","","","","PAGE NUMBER:","3","OF","3"
