"","","SUBJECT: INTEGRATED ARTS (495)","","","","","","","","","","",""
"","","TERM:","1194","","","","","","","","","",""
"","","","","","","","","","Facil ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","INTEGRATED ARTS","","","","","","","","","","","",""
"A1","112","LAB","001","1","16:00 - 17:30","","W","","1245 0B32","","13","0000957965","CAROLYN KALLENBORN"
"A1","310","LAB","001","1","09:00 - 14:00","","","F","0469 6321","16","14","0003919940","STEPHEN HILYARD"
"A1","310","LAB","001","1","09:00 - 14:00","","","F","0469 6321","16","14","0006236900","RASHAAD NEWSOME"
"A1","322","LEC","001","1","11:00 - 12:15","M","W","","0140 1140","39","12","0000430872","JOHN SURDYK"
"A1","610","LAB","001","1","09:00 - 14:00","","","F","0469 6321","16","2","0003919940","STEPHEN HILYARD"
"A1","610","LAB","001","1","09:00 - 14:00","","","F","0469 6321","16","2","0006236900","RASHAAD NEWSOME"
