"","","SUBJECT: GREEK (CLASSICS) (428)","","","","","","","","","","",""
"","","TERM:","1194","","","","","","","","","",""
"","","","","","","","","","Facil ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","GREEK (CLASSICS)","","","","","","","","","","","",""
"A1","104","LEC","001","1","12:05 - 12:55","M","T","W R","0453 0114","8","8","0000508990","JEFFREY BENEKER"
"A1","304","LEC","001","1","12:05 - 12:55","M","T","W R","0453 0114","8","0","0000508990","JEFFREY BENEKER"
"A1","306","LEC","001","1","11:00 - 11:50","M","","W
F","0482 0587","","2","0005110389","WILLIAM BROCKLISS"
"A1","510","LEC","001","1","08:25 - 09:40","M","","W","0482 0479","","4","0005110389","WILLIAM BROCKLISS"
"A1","890","IND","021","1","","","","","","","2","0002601941","LAURA MCCLURE"
"A1","890","IND","022","1","","","","","","","1","0000508990","JEFFREY BENEKER"
"A1","910","LEC","001","1","15:00 - 17:00","","T","","0482 1051","","6","0002601941","LAURA MCCLURE"
