"","","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","",""
"","","","","","","","","","","","RUN DATE:","8/11/2014"
"","","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","","","RUN TIME:","9:32:23AM"
"","","","","","","","Office of the Registrar","","","","",""
"","SUBJECT: INTERNATIONAL BUSINESS (235)","","","","","","","","","","",""
"TERM:","1146","","","","","","","","","","",""
"","","","","","","","FACILITY_ID
COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"INTERNATIONAL BUSINESS","","","","","","","","","","","",""
"BDD
 200
LEC","002","1","13:00 - 15:30","M","T","W R","0140 1185","16","0000156269","SACHIN TULI","",""
"ZEE
 765
LEC","030","1","18:15 - 20:55","M","T","R","0140 2339","48","0002602096","BRADFORD BARHAM","",""
"ZEE
 765
LEC","030","1","18:15 - 20:55","M","T","R","0140 2339","48","0000778806","PHILIP MILLER","",""
"","","","","","","","","","","","PAGE NUMBER:
1","OF
1"
