"","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","",""
"","","","","","","","","","RUN DATE:","","8/11/2014"
"","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","RUN TIME:","","9:32:23AM"
"","","","","","","Office of the Registrar","","","","",""
"","","SUBJECT: HISTORY OF SCIENCE (456)","","","","","","","","",""
"","","TERM:","1146","","","","","","","",""
"","","","","","","FACILITY_ID
COMB_ENRL
ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","","",""
"","HISTORY OF SCIENCE","","","","","","","","","",""
"DHH","699","IND","021","1","-","1","0002600607","ERIC SCHATZBERG","","",""
"DHH","990","IND","013","1","-","2","0000264667","FLORENCE HSIA","","",""
"DHH","990","IND","016","1","-","2","0001016446","SUSAN LEDERER","","",""
"","","","","","","","","PAGE NUMBER:","1","OF","1"
