"","","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","","",""
"","","","","","","","","","","","","RUN DATE:","8/13/2012"
"","","","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","","","","RUN TIME:","11:10:59AM"
"","","","","","","","","Office of the Registrar","","","","",""
"","SUBJECT: INTERDISCIPLINARY COURSES (ENGINEERING) (496)","","","","","","","","","","","",""
"TERM:","1126","","","","","","","","","","","",""
"","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"","INTERDISCIPLINARY COURSES (ENGINEERING)","","","","","","","","","","","",""
"DDD
 601
LEC","001","1","19:00 - 21:00","","T","R","0408 1610","23","20","0000559266","PATRICK EAGAN","",""
"DDD
 601
LEC","001","1","19:00 - 21:00","","T","R","0408 1610","23","20","0002600565","CRAIG BENSON","",""
"DHH
 601
LEC","002","2","10:30 - 12:00","M","T","W R","0407 1255","12","0","0002602063","JOHN MITCHELL","",""
"DHH
 601
LEC","002","1","10:30 - 12:00","M","T","W R","0407 3121","12","0","0002602063","JOHN MITCHELL","",""
"","","","","","","","","","","","","PAGE NUMBER:
1","OF
1"
