"","","SUBJECT: COLLABORATIVE NURSING PROGRAM (691)","","","","","","","",""
"","","TERM:","1126","","","","","","",""
"","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"NUR","","","","","","","","","",""
"","COLLABORATIVE NURSING PROGRAM","","","","","","","","",""
"AHH","317","LEC","001","1","-","","","3","0000456921","JODI DELAGRAVE"
"DHH","341","LEC","003","1","-","","","6","0003088605","MARSHA STERNARD"
"BHH","434","LEC","001","1","-","","","3","0005098689","BETH RODGERS"
"DHH","437","LEC","001","1","-","","","6","0004182867","GAIL HANSON BRENNER"
"CHH","490","LEC","002","1","-","","","6","0004721370","BONNIE NICKASCH"
