"","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","","",""
"","","","","","","","","","","","RUN DATE:","8/13/2012"
"","","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","","","RUN TIME:","11:10:59AM"
"","","","","","","","Office of the Registrar","","","","",""
"","SUBJECT: UNIVERSITY FORUM (943)","","","","","","","","","","",""
"TERM:","1126","","","","","","","","","","",""
"","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"DCS","","","","","","","","","","","",""
"UNIVERSITY FORUM","","","","","","","","","","","",""
"HDD
 500
LEC","001","1","19:00 - 21:00","T","R","0408 1610","43","10","0002601884","VICKI BIER","",""
"","","","","","","","","","","","PAGE NUMBER:
1","OF
1"
