"","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","","",""
"","","","","","","","","","","","RUN DATE:","10/15/2007"
"","","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","","","RUN TIME:","11:05:35AM"
"","","","","","","","Office of the Registrar","","","","",""
"","SUBJECT: TRANSPORTATION AND PUBLIC UTILITIES (243)","","","","","","","","","","",""
"TERM:","1082","","","","","","","","","","",""
"","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"","TRANSPORTATION AND PUBLIC UTILITIES","","","","","","","","","","",""
"A1
 325
LEC","001","1","08:00 - 09:15","T","R","0140 2175","24","5","0002601710","STEVENSON,RODNEY E.","",""
"A1
 725
LEC","001","1","08:00 - 09:15","T","R","0140 2175","24","5","0002601710","STEVENSON,RODNEY E.","",""
"","","","","","","","","","","PAGE NUMBER:","1","OF
1"
