"TERM:  1232","","","","","","","","","","","","","","",""
"COLLEGE:  BUS","","","","","","","","","","","","","","",""
"SUBJECT:  FINANCE, INVESTMENT AND BANKING (233)","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M
T","W
R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","ENRN","TOT","",""
"AGG","205","LEC","001","1","-","","","","","","ONLINE","","55","0006079194","P / APRIL MEEHL"
"HGG","205","LEC","002","1","-","","","","","","ONLINE","","75","0006079194","P / APRIL MEEHL"
"A1","300","LEC","001","1","08:00 - 09:15","T","R","","","","0140 1100","133","115","0005285627","P / MARK LAPLANTE"
"A1","300","LEC","002","1","09:30 - 10:45","T","R","","","","0140 1100","176","172","0005285627","P / MARK LAPLANTE"
"A1","300","LEC","003","1","14:30 - 15:45","M","W","","","","0140 2120","97","92","0006488388","P / JAMES SHOVEIN"
"A1","300","LEC","003","1","14:30 - 15:45","M","W","","","","0140 2120","97","92","0006381110","X / HENDRIK LINDEQUE"
"A1","300","LEC","004","1","16:00 - 17:15","M","W","","","","0140 2120","98","92","0006381110","X / HENDRIK LINDEQUE"
"A1","300","LEC","004","1","16:00 - 17:15","M","W","","","","0140 2120","98","92","0006488388","P / JAMES SHOVEIN"
"A1","300","DIS","301","1","08:50 - 09:40","","","F","","","0140 1175","24","21","0006399336","P / MORRISON STEWART"
"A1","300","DIS","302","1","09:55 - 10:45","","","F","","","0140 1175","27","25","0006399336","P / MORRISON STEWART"
"A1","300","DIS","303","1","13:20 - 14:10","","","F","","","0140 1175","51","44","0006376141","P / SARA SHOOSHTARI"
"A1","300","DIS","304","1","14:25 - 15:15","","","F","","","0140 1175","31","25","0006376141","P / SARA SHOOSHTARI"
"A1","300","DIS","305","1","08:50 - 09:40","","","F","","","0140 1185","59","57","0005864221","P / ELI WINTER"
"A1","300","DIS","306","1","09:55 - 10:45","","","F","","","0140 1185","58","57","0005864221","P / ELI WINTER"
"A1","300","DIS","307","1","13:20 - 14:10","","","F","","","0140 1185","59","58","0006070731","P / CHRIS DUFFY"
"A1","300","DIS","308","1","08:50 - 09:40","","","F","","","0140 1195","48","47","0006381110","P / HENDRIK LINDEQUE"
"A1","300","DIS","309","1","14:25 - 15:15","","","F","","","0140 1195","49","45","0006381110","P / HENDRIK LINDEQUE"
"A1","300","DIS","310","1","09:55 - 10:45","","","F","","","0140 1195","48","43","0006381110","P / HENDRIK LINDEQUE"
"A1","300","DIS","311","1","13:20 - 14:10","","","F","","","0140 1195","50","49","0006381110","P / HENDRIK LINDEQUE"
"A1","305","LEC","001","1","08:00 - 09:15","T","R","","","","0140 1175","","56","0006106546","X / TARAN KATTA"
"A1","305","LEC","001","1","08:00 - 09:15","T","R","","","","0140 1175","","56","0006317423","P / SANG BYUNG SEO"
"A1","305","LEC","002","1","09:30 - 10:45","T","R","","","","0140 1175","","59","0006106546","X / TARAN KATTA"
"A1","305","LEC","002","1","09:30 - 10:45","T","R","","","","0140 1175","","59","0006317423","P / SANG BYUNG SEO"
"A1","305","LEC","003","1","11:00 - 12:15","T","R","","","","0140 1175","","58","0006106546","X / TARAN KATTA"
"A1","305","LEC","003","1","11:00 - 12:15","T","R","","","","0140 1175","","58","0006317423","P / SANG BYUNG SEO"
"A1","305","LEC","004","1","14:30 - 15:45","T","R","","","","0140 2339","","66","0006070895","X / RAYYANA MATRAJI"
"A1","305","LEC","004","1","14:30 - 15:45","T","R","","","","0140 2339","","66","0006317828","P / ILHAN DEMIRALP"
"A1","320","LEC","001","1","09:30 - 10:45","M","W","","","","0140 1185","50","48","0002601903","P / DAVID BROWN"
"A1","320","LEC","001","1","09:30 - 10:45","M","W","","","","0140 1185","50","48","0005887035","X / MORY KEITA"
