"TERM:  1232","","","","","","","","","","","","","","",""
"COLLEGE:  MED","","","","","","","","","","","","","","",""
"SUBJECT:  BIOSTATISTICS AND MEDICAL INFORMATICS (210)","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M
T","W
R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","ENRN","TOT","",""
"A1","451","LEC","001","2","09:30 - 12:30","","","F","","","1480 1244","12","1","0000722283","P / JOHN HAMPTON"
"A1","541","LEC","001","2","16:00 - 17:15","T","R","","","","1480 1345","40","34","0006381862","P / HUAN LIANG"
"A1","541","LEC","001","2","16:00 - 17:15","T","R","","","","1480 1345","40","34","0006341634","P / TIMOTHY GRUENLOH"
"A1","541","LEC","001","2","16:00 - 17:15","T","R","","","","1480 1345","40","34","0005332940","P / COLIN LONGHURST"
"A1","541","LEC","002","2","16:00 - 17:15","T","R","","","","ONLINE","19","17","0004273026","P / ZHENGZHENG TANG"
"A1","541","LEC","002","2","16:00 - 17:15","T","R","","","","ONLINE","19","17","0005886347","P / YANBO SHEN"
"A1","541","DIS","311","2","17:25 - 18:15","T","","","","","1480 1325","8","7","0006341634","P / TIMOTHY GRUENLOH"
"A1","541","DIS","311","2","17:25 - 18:15","T","","","","","1480 1325","8","7","0006381862","P / HUAN LIANG"
"A1","541","DIS","311","2","17:25 - 18:15","T","","","","","1480 1325","8","7","0005332940","P / COLIN LONGHURST"
"A1","541","DIS","312","2","17:25 - 18:15","","R","","","","1480 1325","6","6","0006341634","P / TIMOTHY GRUENLOH"
"A1","541","DIS","312","2","17:25 - 18:15","","R","","","","1480 1325","6","6","0006381862","P / HUAN LIANG"
"A1","541","DIS","312","2","17:25 - 18:15","","R","","","","1480 1325","6","6","0005332940","P / COLIN LONGHURST"
"A1","541","DIS","313","2","15:00 - 15:50","T","","","","","1480 1345","26","21","0006381862","P / HUAN LIANG"
"A1","541","DIS","313","2","15:00 - 15:50","T","","","","","1480 1345","26","21","0006341634","P / TIMOTHY GRUENLOH"
"A1","541","DIS","313","2","15:00 - 15:50","T","","","","","1480 1345","26","21","0005332940","P / COLIN LONGHURST"
"A1","544","LEC","001","1","16:00 - 17:30","T","R","","","","1480 1309","","12","0000138086","P / CHRISTINE SORKNESS"
"A1","544","LEC","001","1","16:00 - 17:30","T","R","","","","1480 1309","","12","0004636145","P / JENNIFER BIRSTLER"
"A1","544","LEC","001","1","16:00 - 17:30","T","R","","","","1480 1309","","12","0000207204","P / KYUNGMANN KIM"
"A1","551","LEC","002","1","16:00 - 17:15","M","W","","","","0044 1303","12","2","0006183923","P / AMY COCHRAN"
"A1","567","LEC","001","1","13:00 - 14:20","","W","F","","","0408 2321","14","3","0004427428","P / VIKAS SINGH"
"A1","576","LEC","001","1","16:00 - 17:15","T","R","","","","0404 0410","64","24","0005718702","X / TIANYI HAO"
"A1","576","LEC","001","1","16:00 - 17:15","T","R","","","","0404 0410","64","24","0006461049","X / YIFAN DENG"
"A1","576","LEC","001","1","16:00 - 17:15","T","R","","","","0404 0410","64","24","0004199635","P / COLIN DEWEY"
"A1","641","LEC","001","2","13:00 - 14:15","T","R","","","","0056 0115","31","5","0006184560","X / JIREN SUN"
"A1","641","LEC","001","2","13:00 - 14:15","T","R","","","","0056 0115","31","5","0000417071","P / THOMAS COOK"
"A1","699","IND","014","1","-","","","","","","","","1","0005017588","P / QIONGSHI LU"
"A1","699","IND","018","1","-","","","","","","","","2","0003028837","P / IRENE ONG"
"A1","699","IND","023","1","-","","","","","","","","1","0003973023","P / SUSHMITA ROY"
"A1","699","IND","026","1","-","","","","","","","","1","0003988123","P / ANDREAS VELTEN"
