"COLLEGE:  L&S","","","","","","","","","","","","","","",""
"SUBJECT:  ANTHROPOLOGY (156)","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","COMB","ENRL","",""
"SESS","CAT","COMP","SECT","OFFER","Time","M
T","W
R","F","S","X","FACILITY","","","EMPLID","Instructor role / name"
"","","","","","","","","","","","","ENRN","TOT","",""
"A1","321","LEC","001","1","13:00 - 14:15","T","R","","","","0046 5231","","57","0002601487","P / HENRY BUNN"
"A1","330","LEC","001","1","13:20 - 15:50","","R","","","","0046 5230","","16","0002601113","P / EMIKO OHNUKI-TIERNEY"
"A1","357","LEC","001","1","12:00 - 14:30","T","","","","","0046 5230","","16","0002601113","P / EMIKO OHNUKI-TIERNEY"
"A1","361","LEC","001","1","08:50 - 09:40","M
T","W
R","","","","ONLINE","2","0","0003574856","P / ARMANDO MUYOLEMA"
"A1","363","LEC","001","1","09:55 - 10:45","M
T","W
R","","","","ONLINE","2","0","0003574856","P / ARMANDO MUYOLEMA"
"A1","363","LEC","002","1","09:55 - 10:45","M
T","W
R","","","","ONLINE","1","0","0003574856","P / ARMANDO MUYOLEMA"
"A1","376","LEC","001","1","08:50 - 09:40","M
T","W
R","","","","ONLINE","4","3","0003066089","P / JESSICA HURLEY"
"A1","405","SEM","001","1","11:00 - 12:15","T","R","","","","0046 5128","","15","0001559169","P / ELIZABETH LEITH"
"A1","410","LEC","001","2","14:30 - 15:45","T","R","","","","0056 0120","69","10","0005601039","P / JEREMY ABELS"
"A1","410","LEC","001","2","14:30 - 15:45","T","R","","","","0056 0120","69","10","0006317967","P / JESSE WEBER"
"A1","410","DIS","301","2","13:20 - 14:10","","","F","","","0402 0119","31","6","0006317967","S / JESSE WEBER"
"A1","410","DIS","301","2","13:20 - 14:10","","","F","","","0402 0119","31","6","0005601039","P / JEREMY ABELS"
"A1","410","DIS","302","2","14:25 - 15:15","","","F","","","0402 0119","21","4","0006317967","S / JESSE WEBER"
"A1","410","DIS","302","2","14:25 - 15:15","","","F","","","0402 0119","21","4","0005601039","P / JEREMY ABELS"
"A1","410","DIS","303","2","10:00 - 10:50","","","F","","","0402 0119","17","0","0006317967","S / JESSE WEBER"
"A1","410","DIS","303","2","10:00 - 10:50","","","F","","","0402 0119","17","0","0005601039","P / JEREMY ABELS"
"A1","420","SEM","001","1","09:30 - 10:45","T","R","","","","0046 5230","","11","0002600628","P / KAREN STRIER"
"A1","430","LEC","001","1","16:00 - 17:15","T","R","","","","0056 0222","19","11","0003409966","P / FALINA ENRIQUEZ"
"A1","437","LEC","001","2","09:55 - 10:45","M","W","F","","","0053 0360","35","12","0004398635","P / SASHA SUAREZ"
"A1","490","SEM","002","1","13:20 - 15:50","","W","","","","0046 5128","","18","0002600828","P / JONATHAN KENOYER"
"A1","570","LEC","001","2","13:00 - 14:15","T","R","","","","0154 0212","25","7","0002601954","P / STACEY LEE"
"A1","668","SEM","001","1","14:25 - 16:55","T","","","","","0046 6116","","15","0002600628","P / KAREN STRIER"
"A1","681","IND","027","1","-","","","","","","","","1","0002600828","P / JONATHAN KENOYER"
"A1","691","IND","069","1","-","","","","","","","","1","0003409966","P / FALINA ENRIQUEZ"
"A1","699","IND","041","1","-","","","","","","","","1","0002600544","P / AMY STAMBACH"
"A1","699","IND","044","1","-","","","","","","","","1","0002601636","P / KATHERINE BOWIE"
"A1","699","IND","075","1","-","","","","","","","","2","0003555902","P / JOHN HAWKS"
"A1","699","IND","079","1","-","","","","","","","","1","0000420671","P / CLAIRE WENDLAND"
"A1","699","IND","085","1","-","","","","","","","","1","0004833808","P / NAM KIM"
