"","","SUBJECT: ACTUARIAL SCIENCE (242)","","","","","","","","","","","",""
"","","TERM:","1102","","","","","","","","","","",""
"","","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"","ACTUARIAL SCIENCE","","","","","","","","","","","","",""
"A1","300","LEC","001","1","16:00 - 18:00","","T","","","0140 1175","","55","0004135152","YUNJIE SUN"
"A1","301","LEC","001","1","15:20 - 17:25","M","","","","0140 1185","","34","0000654739","KIRK PETER"
"A1","303","LEC","001","1","09:30 - 10:45","M","","W","","0140 2190","46","39","0000654739","KIRK PETER"
"A1","650","LEC","001","1","13:00 - 14:15","M","","W","","0140 1295","","67","0000654739","KIRK PETER"
"A1","650","DIS","301","1","16:00 - 17:30","","","","F","0140 1295","","67","0000654739","KIRK PETER"
"A1","652","LEC","001","1","11:00 - 12:15","M","","W","","0140 1295","","72","0000257377","EDWARD FREES"
